Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1989-03-27,1988,Stockport County,Torquay United,0-0,0,0,4,4,0,0,D
1989-03-27,1988,Tranmere Rovers,Leyton Orient,3-0,3,0,4,4,3,3,H
1989-03-27,1988,Wrexham,Burnley,4-2,4,2,4,4,6,2,H
1989-03-27,1988,York City,Scarborough,0-0,0,0,4,4,0,0,D
1989-03-31,1988,Cambridge United,Wrexham,2-0,2,0,4,4,2,2,H
1989-03-31,1988,Colchester United,Rochdale,3-0,3,0,4,4,3,3,H
1989-03-31,1988,Torquay United,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1989-04-01,1988,Burnley,Hereford United,3-3,3,3,4,4,6,0,D
1989-04-01,1988,Carlisle United,Hartlepool United,2-1,2,1,4,4,3,1,H
1989-04-01,1988,Darlington,Tranmere Rovers,1-2,1,2,4,4,3,-1,A
1989-04-01,1988,Exeter City,Peterborough United,3-1,3,1,4,4,4,2,H
1989-04-01,1988,Leyton Orient,Grimsby Town,5-0,5,0,4,4,5,5,H
1989-04-01,1988,Lincoln City,Stockport County,0-0,0,0,4,4,0,0,D
1989-04-01,1988,Rotherham United,York City,0-1,0,1,4,4,1,-1,A
1989-04-01,1988,Scarborough,Halifax Town,3-1,3,1,4,4,4,2,H
1989-04-01,1988,Scunthorpe United,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1989-04-04,1988,Burnley,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1989-04-04,1988,Cambridge United,York City,1-1,1,1,4,4,2,0,D
1989-04-04,1988,Carlisle United,Doncaster Rovers,0-1,0,1,4,4,1,-1,A
1989-04-04,1988,Colchester United,Hereford United,1-1,1,1,4,4,2,0,D
1989-04-04,1988,Darlington,Grimsby Town,1-1,1,1,4,4,2,0,D
1989-04-04,1988,Leyton Orient,Halifax Town,2-0,2,0,4,4,2,2,H
1989-04-04,1988,Rotherham United,Peterborough United,1-1,1,1,4,4,2,0,D
1989-04-04,1988,Scunthorpe United,Stockport County,1-1,1,1,4,4,2,0,D
1989-04-04,1988,Torquay United,Wrexham,0-0,0,0,4,4,0,0,D
1989-04-05,1988,Exeter City,Tranmere Rovers,0-1,0,1,4,4,1,-1,A
1989-04-05,1988,Lincoln City,Rochdale,4-1,4,1,4,4,5,3,H
1989-04-05,1988,Scarborough,Hartlepool United,2-0,2,0,4,4,2,2,H
1989-04-07,1988,Halifax Town,Rotherham United,1-1,1,1,4,4,2,0,D
1989-04-07,1988,Stockport County,Carlisle United,1-1,1,1,4,4,2,0,D
1989-04-07,1988,Tranmere Rovers,Scunthorpe United,2-1,2,1,4,4,3,1,H
1989-04-08,1988,Crewe Alexandra,Scarborough,1-1,1,1,4,4,2,0,D
1989-04-08,1988,Doncaster Rovers,Lincoln City,0-1,0,1,4,4,1,-1,A
1989-04-08,1988,Grimsby Town,Burnley,1-0,1,0,4,4,1,1,H
1989-04-08,1988,Hartlepool United,Colchester United,2-1,2,1,4,4,3,1,H
1989-04-08,1988,Hereford United,Darlington,1-1,1,1,4,4,2,0,D
1989-04-08,1988,Peterborough United,Torquay United,3-1,3,1,4,4,4,2,H
1989-04-08,1988,Rochdale,Cambridge United,2-1,2,1,4,4,3,1,H
1989-04-08,1988,Wrexham,Leyton Orient,0-1,0,1,4,4,1,-1,A
1989-04-08,1988,York City,Exeter City,3-1,3,1,4,4,4,2,H
1989-04-11,1988,Hartlepool United,Scarborough,3-1,3,1,4,4,4,2,H
1989-04-12,1988,Hereford United,Colchester United,1-1,1,1,4,4,2,0,D
1989-04-14,1988,Crewe Alexandra,Rochdale,3-1,3,1,4,4,4,2,H
1989-04-14,1988,Doncaster Rovers,Stockport County,2-2,2,2,4,4,4,0,D
1989-04-14,1988,Halifax Town,York City,0-0,0,0,4,4,0,0,D
1989-04-15,1988,Burnley,Darlington,0-1,0,1,4,4,1,-1,A
1989-04-15,1988,Carlisle United,Cambridge United,1-1,1,1,4,4,2,0,D
1989-04-15,1988,Exeter City,Rotherham United,0-0,0,0,4,4,0,0,D
1989-04-15,1988,Grimsby Town,Hereford United,1-1,1,1,4,4,2,0,D
1989-04-15,1988,Hartlepool United,Tranmere Rovers,2-2,2,2,4,4,4,0,D
1989-04-15,1988,Leyton Orient,Torquay United,3-1,3,1,4,4,4,2,H
1989-04-15,1988,Lincoln City,Colchester United,1-1,1,1,4,4,2,0,D
1989-04-15,1988,Peterborough United,Wrexham,1-0,1,0,4,4,1,1,H
1989-04-15,1988,Scarborough,Scunthorpe United,1-0,1,0,4,4,1,1,H
1989-04-21,1988,Colchester United,Carlisle United,1-1,1,1,4,4,2,0,D
1989-04-21,1988,Stockport County,Peterborough United,1-2,1,2,4,4,3,-1,A
1989-04-21,1988,Wrexham,Halifax Town,3-0,3,0,4,4,3,3,H
1989-04-22,1988,Cambridge United,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1989-04-22,1988,Darlington,Scarborough,2-1,2,1,4,4,3,1,H
1989-04-22,1988,Hereford United,Doncaster Rovers,3-1,3,1,4,4,4,2,H
1989-04-22,1988,Rochdale,Hartlepool United,0-0,0,0,4,4,0,0,D
1989-04-22,1988,Rotherham United,Burnley,3-1,3,1,4,4,4,2,H
1989-04-22,1988,Scunthorpe United,Lincoln City,0-0,0,0,4,4,0,0,D
1989-04-22,1988,Torquay United,Exeter City,0-4,0,4,4,4,4,-4,A
1989-04-22,1988,York City,Leyton Orient,1-1,1,1,4,4,2,0,D
1989-04-25,1988,Colchester United,Wrexham,2-1,2,1,4,4,3,1,H
1989-04-25,1988,Peterborough United,Grimsby Town,1-2,1,2,4,4,3,-1,A
1989-04-25,1988,Rochdale,Halifax Town,1-1,1,1,4,4,2,0,D
1989-04-25,1988,Torquay United,York City,2-0,2,0,4,4,2,2,H
1989-04-28,1988,Torquay United,Scunthorpe United,0-2,0,2,4,4,2,-2,A
1989-04-28,1988,Tranmere Rovers,Stockport County,1-0,1,0,4,4,1,1,H
1989-04-29,1988,Burnley,Doncaster Rovers,3-0,3,0,4,4,3,3,H
1989-04-29,1988,Darlington,Colchester United,1-2,1,2,4,4,3,-1,A
1989-04-29,1988,Exeter City,Hartlepool United,2-1,2,1,4,4,3,1,H
1989-04-29,1988,Grimsby Town,Carlisle United,0-0,0,0,4,4,0,0,D
1989-04-29,1988,Halifax Town,Lincoln City,0-1,0,1,4,4,1,-1,A
1989-04-29,1988,Leyton Orient,Cambridge United,1-1,1,1,4,4,2,0,D
1989-04-29,1988,Peterborough United,Crewe Alexandra,3-2,3,2,4,4,5,1,H
1989-04-29,1988,Rotherham United,Hereford United,6-0,6,0,4,4,6,6,H
1989-04-29,1988,Wrexham,Scarborough,0-1,0,1,4,4,1,-1,A
1989-04-29,1988,York City,Rochdale,3-3,3,3,4,4,6,0,D
1989-05-01,1988,Carlisle United,Leyton Orient,2-1,2,1,4,4,3,1,H
1989-05-01,1988,Colchester United,Halifax Town,3-2,3,2,4,4,5,1,H
1989-05-01,1988,Crewe Alexandra,York City,1-2,1,2,4,4,3,-1,A
1989-05-01,1988,Doncaster Rovers,Grimsby Town,2-3,2,3,4,4,5,-1,A
1989-05-01,1988,Hartlepool United,Peterborough United,2-1,2,1,4,4,3,1,H
1989-05-01,1988,Hereford United,Tranmere Rovers,2-1,2,1,4,4,3,1,H
1989-05-01,1988,Lincoln City,Burnley,2-3,2,3,4,4,5,-1,A
1989-05-01,1988,Rochdale,Torquay United,2-1,2,1,4,4,3,1,H
1989-05-01,1988,Scarborough,Exeter City,2-1,2,1,4,4,3,1,H
1989-05-01,1988,Scunthorpe United,Rotherham United,0-0,0,0,4,4,0,0,D
1989-05-01,1988,Stockport County,Wrexham,2-2,2,2,4,4,4,0,D
1989-05-02,1988,Cambridge United,Darlington,1-3,1,3,4,4,4,-2,A
1989-05-03,1988,Torquay United,Carlisle United,1-0,1,0,4,4,1,1,H
1989-05-05,1988,Colchester United,Exeter City,4-0,4,0,4,4,4,4,H
1989-05-05,1988,Crewe Alexandra,Halifax Town,2-2,2,2,4,4,4,0,D
1989-05-06,1988,Cambridge United,Torquay United,3-0,3,0,4,4,3,3,H
1989-05-06,1988,Carlisle United,Wrexham,1-2,1,2,4,4,3,-1,A
1989-05-06,1988,Doncaster Rovers,Tranmere Rovers,0-0,0,0,4,4,0,0,D
1989-05-06,1988,Hartlepool United,Burnley,2-2,2,2,4,4,4,0,D
1989-05-06,1988,Hereford United,York City,1-2,1,2,4,4,3,-1,A
1989-05-06,1988,Lincoln City,Leyton Orient,0-1,0,1,4,4,1,-1,A
1989-05-06,1988,Rochdale,Peterborough United,0-0,0,0,4,4,0,0,D
1989-05-06,1988,Scarborough,Grimsby Town,2-3,2,3,4,4,5,-1,A
1989-05-06,1988,Scunthorpe United,Darlington,5-1,5,1,4,4,6,4,H
1989-05-06,1988,Stockport County,Rotherham United,1-3,1,3,4,4,4,-2,A
1989-05-09,1988,Crewe Alexandra,Burnley,4-0,4,0,4,4,4,4,H
1989-05-09,1988,Tranmere Rovers,Grimsby Town,3-2,3,2,4,4,5,1,H
1989-05-09,1988,Wrexham,Torquay United,1-0,1,0,4,4,1,1,H
1989-05-09,1988,York City,Cambridge United,1-2,1,2,4,4,3,-1,A
1989-05-13,1988,Burnley,Scarborough,0-1,0,1,4,4,1,-1,A
1989-05-13,1988,Darlington,Carlisle United,2-3,2,3,4,4,5,-1,A
1989-05-13,1988,Exeter City,Lincoln City,0-1,0,1,4,4,1,-1,A
1989-05-13,1988,Grimsby Town,Hartlepool United,3-0,3,0,4,4,3,3,H
1989-05-13,1988,Halifax Town,Hereford United,2-2,2,2,4,4,4,0,D
1989-05-13,1988,Leyton Orient,Scunthorpe United,4-1,4,1,4,4,5,3,H
1989-05-13,1988,Peterborough United,Doncaster Rovers,2-0,2,0,4,4,2,2,H
1989-05-13,1988,Rotherham United,Cambridge United,0-0,0,0,4,4,0,0,D
1989-05-13,1988,Torquay United,Colchester United,1-3,1,3,4,4,4,-2,A
1989-05-13,1988,Tranmere Rovers,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1989-05-13,1988,Wrexham,Rochdale,2-1,2,1,4,4,3,1,H
1989-05-13,1988,York City,Stockport County,2-0,2,0,4,4,2,2,H
1989-08-19,1989,Chesterfield,Colchester United,1-1,1,1,4,4,2,0,D
1989-08-19,1989,Exeter City,Doncaster Rovers,1-0,1,0,4,4,1,1,H
1989-08-19,1989,Gillingham,Aldershot,0-0,0,0,4,4,0,0,D
1989-08-19,1989,Grimsby Town,Cambridge United,0-0,0,0,4,4,0,0,D
1989-08-19,1989,Halifax Town,Hartlepool United,4-0,4,0,4,4,4,4,H
1989-08-19,1989,Hereford United,Carlisle United,2-2,2,2,4,4,4,0,D
1989-08-19,1989,Lincoln City,Scunthorpe United,1-0,1,0,4,4,1,1,H
1989-08-19,1989,Peterborough United,Maidstone United,1-0,1,0,4,4,1,1,H
1989-08-19,1989,Rochdale,Burnley,2-1,2,1,4,4,3,1,H
1989-08-19,1989,Scarborough,Wrexham,2-1,2,1,4,4,3,1,H
1989-08-19,1989,Southend United,York City,2-0,2,0,4,4,2,2,H
1989-08-19,1989,Stockport County,Torquay United,1-1,1,1,4,4,2,0,D
1989-08-26,1989,Aldershot,Lincoln City,0-1,0,1,4,4,1,-1,A
1989-08-26,1989,Burnley,Stockport County,0-0,0,0,4,4,0,0,D
1989-08-26,1989,Cambridge United,Hereford United,0-1,0,1,4,4,1,-1,A
1989-08-26,1989,Carlisle United,Chesterfield,4-3,4,3,4,4,7,1,H
1989-08-26,1989,Colchester United,Halifax Town,2-2,2,2,4,4,4,0,D
1989-08-26,1989,Doncaster Rovers,Gillingham,0-0,0,0,4,4,0,0,D
1989-08-26,1989,Hartlepool United,Exeter City,0-3,0,3,4,4,3,-3,A
1989-08-26,1989,Maidstone United,Scarborough,4-1,4,1,4,4,5,3,H
1989-08-26,1989,Scunthorpe United,Rochdale,0-1,0,1,4,4,1,-1,A
1989-08-26,1989,Torquay United,Grimsby Town,0-3,0,3,4,4,3,-3,A
1989-08-26,1989,Wrexham,Southend United,3-3,3,3,4,4,6,0,D
1989-08-26,1989,York City,Peterborough United,1-0,1,0,4,4,1,1,H
1989-09-01,1989,Southend United,Hartlepool United,3-0,3,0,4,4,3,3,H
1989-09-01,1989,Stockport County,York City,2-2,2,2,4,4,4,0,D
1989-09-02,1989,Chesterfield,Burnley,0-1,0,1,4,4,1,-1,A
1989-09-02,1989,Exeter City,Carlisle United,0-0,0,0,4,4,0,0,D
1989-09-02,1989,Gillingham,Scunthorpe United,0-3,0,3,4,4,3,-3,A
1989-09-02,1989,Grimsby Town,Colchester United,4-1,4,1,4,4,5,3,H
1989-09-02,1989,Halifax Town,Torquay United,3-1,3,1,4,4,4,2,H
1989-09-02,1989,Hereford United,Maidstone United,3-0,3,0,4,4,3,3,H
1989-09-02,1989,Lincoln City,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1989-09-02,1989,Peterborough United,Aldershot,1-1,1,1,4,4,2,0,D
1989-09-02,1989,Rochdale,Wrexham,0-3,0,3,4,4,3,-3,A
1989-09-02,1989,Scarborough,Cambridge United,1-1,1,1,4,4,2,0,D
1989-09-05,1989,Wrexham,Stockport County,0-1,0,1,4,4,1,-1,A
1989-09-08,1989,Colchester United,Hereford United,1-1,1,1,4,4,2,0,D
1989-09-09,1989,Aldershot,Southend United,0-5,0,5,4,4,5,-5,A
1989-09-09,1989,Burnley,Exeter City,1-0,1,0,4,4,1,1,H
1989-09-09,1989,Cambridge United,Chesterfield,0-1,0,1,4,4,1,-1,A
1989-09-09,1989,Carlisle United,Grimsby Town,1-1,1,1,4,4,2,0,D
1989-09-09,1989,Doncaster Rovers,Peterborough United,0-3,0,3,4,4,3,-3,A
1989-09-09,1989,Hartlepool United,Gillingham,1-2,1,2,4,4,3,-1,A
1989-09-09,1989,Maidstone United,Stockport County,0-1,0,1,4,4,1,-1,A
1989-09-09,1989,Scunthorpe United,Scarborough,0-1,0,1,4,4,1,-1,A
1989-09-09,1989,Torquay United,Lincoln City,0-3,0,3,4,4,3,-3,A
1989-09-09,1989,Wrexham,Halifax Town,2-1,2,1,4,4,3,1,H
1989-09-09,1989,York City,Rochdale,1-0,1,0,4,4,1,1,H
1989-09-15,1989,Halifax Town,Carlisle United,1-1,1,1,4,4,2,0,D
1989-09-15,1989,Southend United,Torquay United,1-0,1,0,4,4,1,1,H
1989-09-15,1989,Stockport County,Hartlepool United,6-0,6,0,4,4,6,6,H
1989-09-16,1989,Chesterfield,Aldershot,2-0,2,0,4,4,2,2,H
1989-09-16,1989,Exeter City,Cambridge United,3-2,3,2,4,4,5,1,H
1989-09-16,1989,Gillingham,Burnley,0-0,0,0,4,4,0,0,D
1989-09-16,1989,Grimsby Town,Maidstone United,2-3,2,3,4,4,5,-1,A
1989-09-16,1989,Hereford United,Wrexham,0-0,0,0,4,4,0,0,D
1989-09-16,1989,Lincoln City,York City,0-0,0,0,4,4,0,0,D
1989-09-16,1989,Peterborough United,Scunthorpe United,1-1,1,1,4,4,2,0,D
1989-09-16,1989,Rochdale,Colchester United,2-2,2,2,4,4,4,0,D
1989-09-16,1989,Scarborough,Doncaster Rovers,1-2,1,2,4,4,3,-1,A
1989-09-22,1989,Cambridge United,Halifax Town,1-0,1,0,4,4,1,1,H
1989-09-22,1989,Doncaster Rovers,Southend United,0-1,0,1,4,4,1,-1,A
1989-09-23,1989,Aldershot,Stockport County,2-1,2,1,4,4,3,1,H
1989-09-23,1989,Burnley,Hereford United,3-1,3,1,4,4,4,2,H
1989-09-23,1989,Carlisle United,Gillingham,3-0,3,0,4,4,3,3,H
1989-09-23,1989,Colchester United,Scarborough,0-0,0,0,4,4,0,0,D
1989-09-23,1989,Hartlepool United,Peterborough United,2-2,2,2,4,4,4,0,D
1989-09-23,1989,Maidstone United,Chesterfield,0-1,0,1,4,4,1,-1,A
1989-09-23,1989,Scunthorpe United,Exeter City,5-4,5,4,4,4,9,1,H
1989-09-23,1989,Torquay United,Rochdale,1-0,1,0,4,4,1,1,H
1989-09-23,1989,Wrexham,Lincoln City,0-2,0,2,4,4,2,-2,A
1989-09-23,1989,York City,Grimsby Town,0-1,0,1,4,4,1,-1,A
1989-09-26,1989,Burnley,York City,1-1,1,1,4,4,2,0,D
1989-09-26,1989,Cambridge United,Carlisle United,1-2,1,2,4,4,3,-1,A
1989-09-26,1989,Colchester United,Maidstone United,4-1,4,1,4,4,5,3,H
1989-09-26,1989,Doncaster Rovers,Aldershot,0-1,0,1,4,4,1,-1,A
1989-09-26,1989,Gillingham,Southend United,5-0,5,0,4,4,5,5,H
1989-09-26,1989,Rochdale,Hartlepool United,0-0,0,0,4,4,0,0,D
1989-09-26,1989,Scunthorpe United,Torquay United,2-0,2,0,4,4,2,2,H
1989-09-27,1989,Exeter City,Grimsby Town,2-1,2,1,4,4,3,1,H
1989-09-27,1989,Hereford United,Chesterfield,3-2,3,2,4,4,5,1,H
1989-09-27,1989,Lincoln City,Peterborough United,1-0,1,0,4,4,1,1,H
1989-09-27,1989,Scarborough,Halifax Town,2-3,2,3,4,4,5,-1,A
1989-09-30,1989,Aldershot,Scunthorpe United,4-2,4,2,4,4,6,2,H
1989-09-30,1989,Carlisle United,Colchester United,1-0,1,0,4,4,1,1,H
1989-09-30,1989,Chesterfield,Rochdale,2-1,2,1,4,4,3,1,H
1989-09-30,1989,Grimsby Town,Hereford United,0-2,0,2,4,4,2,-2,A
1989-09-30,1989,Halifax Town,Exeter City,1-2,1,2,4,4,3,-1,A
1989-09-30,1989,Hartlepool United,Doncaster Rovers,0-6,0,6,4,4,6,-6,A
1989-09-30,1989,Maidstone United,Cambridge United,2-2,2,2,4,4,4,0,D
1989-09-30,1989,Peterborough United,Gillingham,1-1,1,1,4,4,2,0,D
1989-09-30,1989,Southend United,Lincoln City,2-0,2,0,4,4,2,2,H
1989-09-30,1989,Stockport County,Scarborough,3-2,3,2,4,4,5,1,H
1989-09-30,1989,Torquay United,Burnley,0-1,0,1,4,4,1,-1,A
1989-09-30,1989,York City,Wrexham,1-0,1,0,4,4,1,1,H
1989-10-06,1989,Halifax Town,Gillingham,0-1,0,1,4,4,1,-1,A
1989-10-07,1989,Aldershot,Colchester United,4-0,4,0,4,4,4,4,H
1989-10-07,1989,Carlisle United,Wrexham,1-0,1,0,4,4,1,1,H
1989-10-07,1989,Chesterfield,Lincoln City,0-0,0,0,4,4,0,0,D
1989-10-07,1989,Grimsby Town,Rochdale,1-2,1,2,4,4,3,-1,A
1989-10-07,1989,Hartlepool United,Scunthorpe United,3-2,3,2,4,4,5,1,H
1989-10-07,1989,Maidstone United,Burnley,1-2,1,2,4,4,3,-1,A
1989-10-07,1989,Peterborough United,Exeter City,4-3,4,3,4,4,7,1,H
1989-10-07,1989,Southend United,Scarborough,1-0,1,0,4,4,1,1,H
1989-10-07,1989,Stockport County,Hereford United,2-1,2,1,4,4,3,1,H
1989-10-07,1989,Torquay United,Doncaster Rovers,2-0,2,0,4,4,2,2,H
1989-10-07,1989,York City,Cambridge United,4-2,4,2,4,4,6,2,H
1989-10-13,1989,Cambridge United,Torquay United,5-2,5,2,4,4,7,3,H
1989-10-13,1989,Colchester United,York City,0-2,0,2,4,4,2,-2,A
1989-10-14,1989,Burnley,Hartlepool United,0-0,0,0,4,4,0,0,D
1989-10-14,1989,Doncaster Rovers,Carlisle United,1-1,1,1,4,4,2,0,D
1989-10-14,1989,Exeter City,Chesterfield,2-1,2,1,4,4,3,1,H
1989-10-14,1989,Gillingham,Stockport County,0-3,0,3,4,4,3,-3,A
1989-10-14,1989,Hereford United,Southend United,0-3,0,3,4,4,3,-3,A
1989-10-14,1989,Lincoln City,Halifax Town,2-1,2,1,4,4,3,1,H
1989-10-14,1989,Rochdale,Peterborough United,1-2,1,2,4,4,3,-1,A
1989-10-14,1989,Scarborough,Grimsby Town,3-1,3,1,4,4,4,2,H
1989-10-14,1989,Scunthorpe United,Maidstone United,1-0,1,0,4,4,1,1,H
1989-10-14,1989,Wrexham,Aldershot,2-2,2,2,4,4,4,0,D
1989-10-16,1989,Stockport County,Southend United,1-0,1,0,4,4,1,1,H
1989-10-17,1989,Burnley,Peterborough United,1-2,1,2,4,4,3,-1,A
1989-10-17,1989,Cambridge United,Doncaster Rovers,1-0,1,0,4,4,1,1,H
1989-10-17,1989,Carlisle United,Scunthorpe United,0-1,0,1,4,4,1,-1,A
1989-10-17,1989,Chesterfield,Halifax Town,4-3,4,3,4,4,7,1,H
1989-10-17,1989,Colchester United,Wrexham,1-3,1,3,4,4,4,-2,A
1989-10-17,1989,Grimsby Town,Gillingham,2-0,2,0,4,4,2,2,H
1989-10-17,1989,Rochdale,Exeter City,1-0,1,0,4,4,1,1,H
1989-10-17,1989,Torquay United,Hartlepool United,4-3,4,3,4,4,7,1,H
1989-10-17,1989,York City,Aldershot,2-2,2,2,4,4,4,0,D
1989-10-18,1989,Hereford United,Scarborough,3-1,3,1,4,4,4,2,H
1989-10-18,1989,Maidstone United,Lincoln City,2-0,2,0,4,4,2,2,H
1989-10-21,1989,Aldershot,Torquay United,1-2,1,2,4,4,3,-1,A
1989-10-21,1989,Doncaster Rovers,Burnley,2-3,2,3,4,4,5,-1,A
1989-10-21,1989,Exeter City,Hereford United,2-0,2,0,4,4,2,2,H
1989-10-21,1989,Gillingham,Chesterfield,3-0,3,0,4,4,3,3,H
1989-10-21,1989,Halifax Town,Rochdale,1-0,1,0,4,4,1,1,H
1989-10-21,1989,Hartlepool United,York City,1-2,1,2,4,4,3,-1,A
1989-10-21,1989,Lincoln City,Grimsby Town,1-1,1,1,4,4,2,0,D
1989-10-21,1989,Peterborough United,Stockport County,2-0,2,0,4,4,2,2,H
1989-10-21,1989,Scarborough,Carlisle United,2-1,2,1,4,4,3,1,H
1989-10-21,1989,Scunthorpe United,Colchester United,4-0,4,0,4,4,4,4,H
1989-10-21,1989,Southend United,Maidstone United,0-1,0,1,4,4,1,-1,A
1989-10-21,1989,Wrexham,Cambridge United,2-3,2,3,4,4,5,-1,A
1989-10-28,1989,Burnley,Aldershot,0-0,0,0,4,4,0,0,D
1989-10-28,1989,Cambridge United,Scunthorpe United,5-3,5,3,4,4,8,2,H
1989-10-28,1989,Carlisle United,Hartlepool United,1-0,1,0,4,4,1,1,H
1989-10-28,1989,Chesterfield,Southend United,1-1,1,1,4,4,2,0,D
1989-10-28,1989,Colchester United,Peterborough United,0-1,0,1,4,4,1,-1,A
1989-10-28,1989,Grimsby Town,Halifax Town,1-1,1,1,4,4,2,0,D
1989-10-28,1989,Hereford United,Lincoln City,2-2,2,2,4,4,4,0,D
1989-10-28,1989,Maidstone United,Wrexham,2-0,2,0,4,4,2,2,H
1989-10-28,1989,Rochdale,Scarborough,1-0,1,0,4,4,1,1,H
1989-10-28,1989,Stockport County,Exeter City,2-1,2,1,4,4,3,1,H
1989-10-28,1989,York City,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1989-10-31,1989,Aldershot,Carlisle United,1-0,1,0,4,4,1,1,H
1989-10-31,1989,Doncaster Rovers,Maidstone United,1-1,1,1,4,4,2,0,D
1989-10-31,1989,Gillingham,Rochdale,1-0,1,0,4,4,1,1,H
1989-10-31,1989,Halifax Town,Hereford United,1-1,1,1,4,4,2,0,D
1989-10-31,1989,Hartlepool United,Cambridge United,1-2,1,2,4,4,3,-1,A
1989-10-31,1989,Scunthorpe United,York City,1-1,1,1,4,4,2,0,D
1989-10-31,1989,Southend United,Burnley,3-2,3,2,4,4,5,1,H
1989-10-31,1989,Wrexham,Torquay United,1-1,1,1,4,4,2,0,D
1989-11-01,1989,Exeter City,Colchester United,2-1,2,1,4,4,3,1,H
1989-11-01,1989,Lincoln City,Stockport County,0-0,0,0,4,4,0,0,D
1989-11-01,1989,Peterborough United,Grimsby Town,1-1,1,1,4,4,2,0,D
1989-11-01,1989,Scarborough,Chesterfield,2-3,2,3,4,4,5,-1,A
1989-11-03,1989,Stockport County,Halifax Town,0-1,0,1,4,4,1,-1,A
1989-11-04,1989,Burnley,Colchester United,0-0,0,0,4,4,0,0,D
1989-11-04,1989,Cambridge United,Aldershot,2-2,2,2,4,4,4,0,D
1989-11-04,1989,Carlisle United,Maidstone United,3-2,3,2,4,4,5,1,H
1989-11-04,1989,Doncaster Rovers,Scunthorpe United,1-2,1,2,4,4,3,-1,A
1989-11-04,1989,Exeter City,Lincoln City,3-0,3,0,4,4,3,3,H
1989-11-04,1989,Gillingham,Scarborough,2-0,2,0,4,4,2,2,H
1989-11-04,1989,Grimsby Town,Chesterfield,0-1,0,1,4,4,1,-1,A
1989-11-04,1989,Hartlepool United,Wrexham,3-0,3,0,4,4,3,3,H
1989-11-04,1989,Hereford United,Rochdale,1-3,1,3,4,4,4,-2,A
1989-11-04,1989,Southend United,Peterborough United,0-0,0,0,4,4,0,0,D
1989-11-04,1989,York City,Torquay United,1-1,1,1,4,4,2,0,D
1989-11-10,1989,Colchester United,Cambridge United,1-2,1,2,4,4,3,-1,A
1989-11-10,1989,Halifax Town,Southend United,1-2,1,2,4,4,3,-1,A
1989-11-11,1989,Aldershot,Hartlepool United,6-1,6,1,4,4,7,5,H
1989-11-11,1989,Chesterfield,Stockport County,1-1,1,1,4,4,2,0,D
1989-11-11,1989,Lincoln City,Gillingham,1-3,1,3,4,4,4,-2,A
1989-11-11,1989,Maidstone United,York City,1-0,1,0,4,4,1,1,H
1989-11-11,1989,Peterborough United,Hereford United,1-1,1,1,4,4,2,0,D
1989-11-11,1989,Rochdale,Doncaster Rovers,1-3,1,3,4,4,4,-2,A
1989-11-11,1989,Scarborough,Exeter City,1-2,1,2,4,4,3,-1,A
1989-11-11,1989,Scunthorpe United,Burnley,3-0,3,0,4,4,3,3,H
1989-11-11,1989,Torquay United,Carlisle United,1-2,1,2,4,4,3,-1,A
1989-11-11,1989,Wrexham,Grimsby Town,0-1,0,1,4,4,1,-1,A
1989-11-14,1989,Torquay United,Gillingham,0-2,0,2,4,4,2,-2,A
1989-11-24,1989,Gillingham,Colchester United,3-3,3,3,4,4,6,0,D
1989-11-24,1989,Scarborough,York City,1-3,1,3,4,4,4,-2,A
1989-11-24,1989,Southend United,Cambridge United,0-0,0,0,4,4,0,0,D
1989-11-25,1989,Chesterfield,Hartlepool United,3-1,3,1,4,4,4,2,H
1989-11-25,1989,Exeter City,Wrexham,1-1,1,1,4,4,2,0,D
1989-11-25,1989,Grimsby Town,Aldershot,2-1,2,1,4,4,3,1,H
1989-11-25,1989,Halifax Town,Maidstone United,1-2,1,2,4,4,3,-1,A
1989-11-25,1989,Hereford United,Doncaster Rovers,0-1,0,1,4,4,1,-1,A
1989-11-25,1989,Lincoln City,Burnley,1-0,1,0,4,4,1,1,H
1989-11-25,1989,Peterborough United,Torquay United,1-1,1,1,4,4,2,0,D
1989-11-25,1989,Rochdale,Carlisle United,1-2,1,2,4,4,3,-1,A
1989-11-25,1989,Stockport County,Scunthorpe United,4-2,4,2,4,4,6,2,H
1989-12-02,1989,Aldershot,Halifax Town,2-0,2,0,4,4,2,2,H
1989-12-02,1989,Burnley,Grimsby Town,1-1,1,1,4,4,2,0,D
1989-12-02,1989,Cambridge United,Rochdale,0-3,0,3,4,4,3,-3,A
1989-12-02,1989,Carlisle United,Peterborough United,0-0,0,0,4,4,0,0,D
1989-12-02,1989,Colchester United,Lincoln City,0-1,0,1,4,4,1,-1,A
1989-12-02,1989,Doncaster Rovers,Stockport County,2-1,2,1,4,4,3,1,H
1989-12-02,1989,Hartlepool United,Hereford United,1-2,1,2,4,4,3,-1,A
1989-12-02,1989,Maidstone United,Exeter City,1-0,1,0,4,4,1,1,H
1989-12-02,1989,Scunthorpe United,Southend United,1-1,1,1,4,4,2,0,D
