Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1986-03-31,1985,Swindon Town,Aldershot,4-1,4,1,4,4,5,3,H
1986-04-01,1985,Hartlepool United,Scunthorpe United,0-1,0,1,4,4,1,-1,A
1986-04-01,1985,Torquay United,Exeter City,1-2,1,2,4,4,3,-1,A
1986-04-04,1985,Colchester United,Chester,2-3,2,3,4,4,5,-1,A
1986-04-04,1985,Exeter City,Rochdale,2-0,2,0,4,4,2,2,H
1986-04-04,1985,Halifax Town,Stockport County,0-0,0,0,4,4,0,0,D
1986-04-04,1985,Scunthorpe United,Preston North End,1-3,1,3,4,4,4,-2,A
1986-04-04,1985,Southend United,Torquay United,1-2,1,2,4,4,3,-1,A
1986-04-04,1985,Tranmere Rovers,Northampton Town,1-3,1,3,4,4,4,-2,A
1986-04-05,1985,Aldershot,Hartlepool United,0-1,0,1,4,4,1,-1,A
1986-04-05,1985,Cambridge United,Swindon Town,1-1,1,1,4,4,2,0,D
1986-04-05,1985,Leyton Orient,Crewe Alexandra,0-1,0,1,4,4,1,-1,A
1986-04-05,1985,Mansfield Town,Burnley,0-0,0,0,4,4,0,0,D
1986-04-05,1985,Port Vale,Hereford United,1-0,1,0,4,4,1,1,H
1986-04-05,1985,Wrexham,Peterborough United,0-1,0,1,4,4,1,-1,A
1986-04-08,1985,Cambridge United,Halifax Town,4-0,4,0,4,4,4,4,H
1986-04-08,1985,Colchester United,Leyton Orient,4-0,4,0,4,4,4,4,H
1986-04-08,1985,Northampton Town,Exeter City,2-2,2,2,4,4,4,0,D
1986-04-08,1985,Peterborough United,Stockport County,2-0,2,0,4,4,2,2,H
1986-04-08,1985,Swindon Town,Chester,4-2,4,2,4,4,6,2,H
1986-04-08,1985,Torquay United,Aldershot,1-2,1,2,4,4,3,-1,A
1986-04-08,1985,Wrexham,Southend United,0-0,0,0,4,4,0,0,D
1986-04-09,1985,Hereford United,Hartlepool United,2-2,2,2,4,4,4,0,D
1986-04-11,1985,Crewe Alexandra,Mansfield Town,2-1,2,1,4,4,3,1,H
1986-04-11,1985,Stockport County,Port Vale,1-2,1,2,4,4,3,-1,A
1986-04-12,1985,Burnley,Cambridge United,1-1,1,1,4,4,2,0,D
1986-04-12,1985,Chester,Exeter City,2-1,2,1,4,4,3,1,H
1986-04-12,1985,Hartlepool United,Southend United,3-2,3,2,4,4,5,1,H
1986-04-12,1985,Hereford United,Wrexham,3-1,3,1,4,4,4,2,H
1986-04-12,1985,Northampton Town,Aldershot,2-3,2,3,4,4,5,-1,A
1986-04-12,1985,Peterborough United,Halifax Town,1-1,1,1,4,4,2,0,D
1986-04-12,1985,Preston North End,Leyton Orient,1-3,1,3,4,4,4,-2,A
1986-04-12,1985,Rochdale,Colchester United,3-3,3,3,4,4,6,0,D
1986-04-12,1985,Swindon Town,Scunthorpe United,1-1,1,1,4,4,2,0,D
1986-04-12,1985,Torquay United,Tranmere Rovers,1-2,1,2,4,4,3,-1,A
1986-04-14,1985,Halifax Town,Torquay United,0-0,0,0,4,4,0,0,D
1986-04-15,1985,Aldershot,Tranmere Rovers,3-1,3,1,4,4,4,2,H
1986-04-15,1985,Burnley,Crewe Alexandra,0-1,0,1,4,4,1,-1,A
1986-04-15,1985,Hartlepool United,Torquay United,1-0,1,0,4,4,1,1,H
1986-04-15,1985,Northampton Town,Leyton Orient,2-3,2,3,4,4,5,-1,A
1986-04-15,1985,Scunthorpe United,Colchester United,1-1,1,1,4,4,2,0,D
1986-04-15,1985,Southend United,Mansfield Town,3-1,3,1,4,4,4,2,H
1986-04-15,1985,Swindon Town,Peterborough United,3-0,3,0,4,4,3,3,H
1986-04-16,1985,Hereford United,Stockport County,3-2,3,2,4,4,5,1,H
1986-04-18,1985,Colchester United,Preston North End,4-0,4,0,4,4,4,4,H
1986-04-18,1985,Halifax Town,Northampton Town,2-0,2,0,4,4,2,2,H
1986-04-18,1985,Scunthorpe United,Rochdale,3-1,3,1,4,4,4,2,H
1986-04-18,1985,Southend United,Hereford United,3-1,3,1,4,4,4,2,H
1986-04-18,1985,Tranmere Rovers,Hartlepool United,4-2,4,2,4,4,6,2,H
1986-04-19,1985,Aldershot,Stockport County,6-1,6,1,4,4,7,5,H
1986-04-19,1985,Cambridge United,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1986-04-19,1985,Exeter City,Burnley,0-2,0,2,4,4,2,-2,A
1986-04-19,1985,Leyton Orient,Chester,0-0,0,0,4,4,0,0,D
1986-04-19,1985,Mansfield Town,Swindon Town,1-1,1,1,4,4,2,0,D
1986-04-19,1985,Port Vale,Peterborough United,2-0,2,0,4,4,2,2,H
1986-04-19,1985,Wrexham,Torquay United,3-2,3,2,4,4,5,1,H
1986-04-21,1985,Rochdale,Southend United,2-1,2,1,4,4,3,1,H
1986-04-22,1985,Aldershot,Swindon Town,2-4,2,4,4,4,6,-2,A
1986-04-22,1985,Burnley,Preston North End,1-1,1,1,4,4,2,0,D
1986-04-22,1985,Colchester United,Peterborough United,5-0,5,0,4,4,5,5,H
1986-04-22,1985,Leyton Orient,Halifax Town,1-0,1,0,4,4,1,1,H
1986-04-22,1985,Mansfield Town,Hartlepool United,4-0,4,0,4,4,4,4,H
1986-04-22,1985,Scunthorpe United,Exeter City,1-0,1,0,4,4,1,1,H
1986-04-25,1985,Stockport County,Tranmere Rovers,1-1,1,1,4,4,2,0,D
1986-04-26,1985,Burnley,Scunthorpe United,1-2,1,2,4,4,3,-1,A
1986-04-26,1985,Chester,Southend United,2-0,2,0,4,4,2,2,H
1986-04-26,1985,Crewe Alexandra,Colchester United,0-2,0,2,4,4,2,-2,A
1986-04-26,1985,Hartlepool United,Wrexham,3-3,3,3,4,4,6,0,D
1986-04-26,1985,Hereford United,Halifax Town,2-1,2,1,4,4,3,1,H
1986-04-26,1985,Northampton Town,Cambridge United,0-2,0,2,4,4,2,-2,A
1986-04-26,1985,Peterborough United,Aldershot,3-0,3,0,4,4,3,3,H
1986-04-26,1985,Preston North End,Exeter City,2-2,2,2,4,4,4,0,D
1986-04-26,1985,Rochdale,Mansfield Town,1-1,1,1,4,4,2,0,D
1986-04-26,1985,Torquay United,Port Vale,0-1,0,1,4,4,1,-1,A
1986-04-27,1985,Swindon Town,Leyton Orient,4-1,4,1,4,4,5,3,H
1986-04-29,1985,Aldershot,Hereford United,2-0,2,0,4,4,2,2,H
1986-04-29,1985,Cambridge United,Colchester United,1-3,1,3,4,4,4,-2,A
1986-04-29,1985,Halifax Town,Port Vale,2-0,2,0,4,4,2,2,H
1986-04-29,1985,Mansfield Town,Tranmere Rovers,0-0,0,0,4,4,0,0,D
1986-04-29,1985,Northampton Town,Torquay United,5-1,5,1,4,4,6,4,H
1986-04-29,1985,Rochdale,Chester,1-2,1,2,4,4,3,-1,A
1986-04-29,1985,Wrexham,Scunthorpe United,1-0,1,0,4,4,1,1,H
1986-05-02,1985,Colchester United,Hartlepool United,3-1,3,1,4,4,4,2,H
1986-05-02,1985,Halifax Town,Swindon Town,1-3,1,3,4,4,4,-2,A
1986-05-02,1985,Southend United,Rochdale,5-0,5,0,4,4,5,5,H
1986-05-02,1985,Tranmere Rovers,Hereford United,1-2,1,2,4,4,3,-1,A
1986-05-03,1985,Aldershot,Preston North End,4-0,4,0,4,4,4,4,H
1986-05-03,1985,Cambridge United,Torquay United,3-0,3,0,4,4,3,3,H
1986-05-03,1985,Exeter City,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1986-05-03,1985,Leyton Orient,Burnley,3-0,3,0,4,4,3,3,H
1986-05-03,1985,Mansfield Town,Peterborough United,0-1,0,1,4,4,1,-1,A
1986-05-03,1985,Port Vale,Northampton Town,0-0,0,0,4,4,0,0,D
1986-05-03,1985,Scunthorpe United,Chester,2-0,2,0,4,4,2,2,H
1986-05-03,1985,Wrexham,Stockport County,3-0,3,0,4,4,3,3,H
1986-05-05,1985,Halifax Town,Mansfield Town,1-2,1,2,4,4,3,-1,A
1986-05-05,1985,Rochdale,Leyton Orient,1-4,1,4,4,4,5,-3,A
1986-05-05,1985,Southend United,Port Vale,2-1,2,1,4,4,3,1,H
1986-05-05,1985,Swindon Town,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1986-05-06,1985,Colchester United,Burnley,2-2,2,2,4,4,4,0,D
1986-05-07,1985,Peterborough United,Rochdale,1-1,1,1,4,4,2,0,D
1986-08-23,1986,Exeter City,Leyton Orient,1-0,1,0,4,4,1,1,H
1986-08-23,1986,Halifax Town,Aldershot,1-0,1,0,4,4,1,1,H
1986-08-23,1986,Hartlepool United,Cardiff City,1-1,1,1,4,4,2,0,D
1986-08-23,1986,Hereford United,Wrexham,0-0,0,0,4,4,0,0,D
1986-08-23,1986,Lincoln City,Colchester United,3-1,3,1,4,4,4,2,H
1986-08-23,1986,Peterborough United,Southend United,2-0,2,0,4,4,2,2,H
1986-08-23,1986,Rochdale,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1986-08-23,1986,Scunthorpe United,Northampton Town,2-2,2,2,4,4,4,0,D
1986-08-23,1986,Swansea City,Stockport County,3-0,3,0,4,4,3,3,H
1986-08-23,1986,Torquay United,Burnley,1-1,1,1,4,4,2,0,D
1986-08-23,1986,Tranmere Rovers,Preston North End,1-1,1,1,4,4,2,0,D
1986-08-23,1986,Wolverhampton Wanderers,Cambridge United,1-2,1,2,4,4,3,-1,A
1986-08-29,1986,Colchester United,Exeter City,1-1,1,1,4,4,2,0,D
1986-08-29,1986,Southend United,Hartlepool United,1-1,1,1,4,4,2,0,D
1986-08-29,1986,Stockport County,Tranmere Rovers,0-2,0,2,4,4,2,-2,A
1986-08-30,1986,Aldershot,Wolverhampton Wanderers,1-2,1,2,4,4,3,-1,A
1986-08-30,1986,Burnley,Scunthorpe United,1-0,1,0,4,4,1,1,H
1986-08-30,1986,Cambridge United,Halifax Town,1-0,1,0,4,4,1,1,H
1986-08-30,1986,Cardiff City,Rochdale,0-0,0,0,4,4,0,0,D
1986-08-30,1986,Crewe Alexandra,Hereford United,1-2,1,2,4,4,3,-1,A
1986-08-30,1986,Leyton Orient,Peterborough United,1-0,1,0,4,4,1,1,H
1986-08-30,1986,Preston North End,Swansea City,2-1,2,1,4,4,3,1,H
1986-08-30,1986,Wrexham,Lincoln City,1-1,1,1,4,4,2,0,D
1986-08-31,1986,Northampton Town,Torquay United,1-0,1,0,4,4,1,1,H
1986-09-05,1986,Halifax Town,Southend United,0-1,0,1,4,4,1,-1,A
1986-09-05,1986,Tranmere Rovers,Colchester United,3-4,3,4,4,4,7,-1,A
1986-09-06,1986,Exeter City,Stockport County,4-0,4,0,4,4,4,4,H
1986-09-06,1986,Hartlepool United,Cambridge United,2-2,2,2,4,4,4,0,D
1986-09-06,1986,Hereford United,Burnley,2-0,2,0,4,4,2,2,H
1986-09-06,1986,Lincoln City,Preston North End,1-1,1,1,4,4,2,0,D
1986-09-06,1986,Peterborough United,Aldershot,1-1,1,1,4,4,2,0,D
1986-09-06,1986,Rochdale,Northampton Town,1-2,1,2,4,4,3,-1,A
1986-09-06,1986,Swansea City,Leyton Orient,4-1,4,1,4,4,5,3,H
1986-09-06,1986,Torquay United,Wrexham,2-1,2,1,4,4,3,1,H
1986-09-06,1986,Wolverhampton Wanderers,Cardiff City,0-1,0,1,4,4,1,-1,A
1986-09-07,1986,Scunthorpe United,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1986-09-12,1986,Colchester United,Torquay United,3-0,3,0,4,4,3,3,H
1986-09-12,1986,Southend United,Swansea City,1-2,1,2,4,4,3,-1,A
1986-09-12,1986,Stockport County,Rochdale,1-1,1,1,4,4,2,0,D
1986-09-12,1986,Wrexham,Halifax Town,3-1,3,1,4,4,4,2,H
1986-09-13,1986,Aldershot,Lincoln City,4-0,4,0,4,4,4,4,H
1986-09-13,1986,Burnley,Hartlepool United,1-1,1,1,4,4,2,0,D
1986-09-13,1986,Cambridge United,Exeter City,2-2,2,2,4,4,4,0,D
1986-09-13,1986,Cardiff City,Tranmere Rovers,0-2,0,2,4,4,2,-2,A
1986-09-13,1986,Crewe Alexandra,Wolverhampton Wanderers,1-1,1,1,4,4,2,0,D
1986-09-13,1986,Leyton Orient,Scunthorpe United,3-1,3,1,4,4,4,2,H
1986-09-13,1986,Preston North End,Hereford United,2-1,2,1,4,4,3,1,H
1986-09-14,1986,Northampton Town,Peterborough United,2-1,2,1,4,4,3,1,H
1986-09-15,1986,Stockport County,Wolverhampton Wanderers,0-2,0,2,4,4,2,-2,A
1986-09-16,1986,Aldershot,Scunthorpe United,2-1,2,1,4,4,3,1,H
1986-09-16,1986,Burnley,Swansea City,1-1,1,1,4,4,2,0,D
1986-09-16,1986,Cambridge United,Torquay United,3-3,3,3,4,4,6,0,D
1986-09-16,1986,Cardiff City,Lincoln City,1-1,1,1,4,4,2,0,D
1986-09-16,1986,Colchester United,Hartlepool United,2-1,2,1,4,4,3,1,H
1986-09-16,1986,Crewe Alexandra,Exeter City,2-2,2,2,4,4,4,0,D
1986-09-16,1986,Leyton Orient,Rochdale,3-0,3,0,4,4,3,3,H
1986-09-16,1986,Preston North End,Halifax Town,3-2,3,2,4,4,5,1,H
1986-09-16,1986,Southend United,Hereford United,2-0,2,0,4,4,2,2,H
1986-09-17,1986,Northampton Town,Tranmere Rovers,2-0,2,0,4,4,2,2,H
1986-09-19,1986,Halifax Town,Stockport County,0-2,0,2,4,4,2,-2,A
1986-09-19,1986,Scunthorpe United,Preston North End,4-0,4,0,4,4,4,4,H
1986-09-20,1986,Exeter City,Cardiff City,0-0,0,0,4,4,0,0,D
1986-09-20,1986,Hereford United,Leyton Orient,1-1,1,1,4,4,2,0,D
1986-09-20,1986,Lincoln City,Southend United,1-3,1,3,4,4,4,-2,A
1986-09-20,1986,Peterborough United,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1986-09-20,1986,Rochdale,Colchester United,1-0,1,0,4,4,1,1,H
1986-09-20,1986,Swansea City,Northampton Town,2-1,2,1,4,4,3,1,H
1986-09-20,1986,Torquay United,Aldershot,2-2,2,2,4,4,4,0,D
1986-09-20,1986,Tranmere Rovers,Cambridge United,1-1,1,1,4,4,2,0,D
1986-09-20,1986,Wolverhampton Wanderers,Burnley,0-1,0,1,4,4,1,-1,A
1986-09-21,1986,Hartlepool United,Wrexham,0-1,0,1,4,4,1,-1,A
1986-09-26,1986,Southend United,Rochdale,5-3,5,3,4,4,8,2,H
1986-09-27,1986,Aldershot,Tranmere Rovers,0-2,0,2,4,4,2,-2,A
1986-09-27,1986,Burnley,Halifax Town,3-0,3,0,4,4,3,3,H
1986-09-27,1986,Cambridge United,Lincoln City,1-1,1,1,4,4,2,0,D
1986-09-27,1986,Cardiff City,Hereford United,4-1,4,1,4,4,5,3,H
1986-09-27,1986,Colchester United,Peterborough United,1-3,1,3,4,4,4,-2,A
1986-09-27,1986,Crewe Alexandra,Swansea City,1-1,1,1,4,4,2,0,D
1986-09-27,1986,Leyton Orient,Hartlepool United,2-0,2,0,4,4,2,2,H
1986-09-27,1986,Northampton Town,Wolverhampton Wanderers,2-1,2,1,4,4,3,1,H
1986-09-27,1986,Preston North End,Torquay United,1-1,1,1,4,4,2,0,D
1986-09-27,1986,Wrexham,Exeter City,0-0,0,0,4,4,0,0,D
1986-09-30,1986,Halifax Town,Northampton Town,3-6,3,6,4,4,9,-3,A
1986-09-30,1986,Lincoln City,Leyton Orient,2-0,2,0,4,4,2,2,H
1986-09-30,1986,Scunthorpe United,Cambridge United,1-1,1,1,4,4,2,0,D
1986-09-30,1986,Swansea City,Aldershot,2-1,2,1,4,4,3,1,H
1986-09-30,1986,Torquay United,Stockport County,0-0,0,0,4,4,0,0,D
1986-09-30,1986,Tranmere Rovers,Burnley,2-1,2,1,4,4,3,1,H
1986-09-30,1986,Wolverhampton Wanderers,Preston North End,1-0,1,0,4,4,1,1,H
1986-10-01,1986,Exeter City,Southend United,0-0,0,0,4,4,0,0,D
1986-10-01,1986,Hartlepool United,Crewe Alexandra,0-5,0,5,4,4,5,-5,A
1986-10-01,1986,Hereford United,Colchester United,2-3,2,3,4,4,5,-1,A
1986-10-01,1986,Peterborough United,Cardiff City,1-2,1,2,4,4,3,-1,A
1986-10-03,1986,Cambridge United,Stockport County,5-0,5,0,4,4,5,5,H
1986-10-03,1986,Colchester United,Wrexham,2-1,2,1,4,4,3,1,H
1986-10-03,1986,Tranmere Rovers,Torquay United,2-2,2,2,4,4,4,0,D
1986-10-04,1986,Burnley,Preston North End,1-4,1,4,4,4,5,-3,A
1986-10-04,1986,Cardiff City,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1986-10-04,1986,Halifax Town,Swansea City,1-0,1,0,4,4,1,1,H
1986-10-04,1986,Hereford United,Peterborough United,2-0,2,0,4,4,2,2,H
1986-10-04,1986,Leyton Orient,Southend United,1-0,1,0,4,4,1,1,H
1986-10-04,1986,Northampton Town,Aldershot,4-2,4,2,4,4,6,2,H
1986-10-04,1986,Rochdale,Exeter City,0-0,0,0,4,4,0,0,D
1986-10-05,1986,Lincoln City,Hartlepool United,1-4,1,4,4,4,5,-3,A
1986-10-05,1986,Scunthorpe United,Wolverhampton Wanderers,0-2,0,2,4,4,2,-2,A
1986-10-10,1986,Crewe Alexandra,Leyton Orient,3-2,3,2,4,4,5,1,H
1986-10-10,1986,Southend United,Colchester United,1-1,1,1,4,4,2,0,D
1986-10-11,1986,Aldershot,Burnley,2-0,2,0,4,4,2,2,H
1986-10-11,1986,Exeter City,Lincoln City,2-0,2,0,4,4,2,2,H
1986-10-11,1986,Hartlepool United,Hereford United,0-0,0,0,4,4,0,0,D
1986-10-11,1986,Peterborough United,Rochdale,1-1,1,1,4,4,2,0,D
1986-10-11,1986,Preston North End,Cambridge United,1-0,1,0,4,4,1,1,H
1986-10-11,1986,Swansea City,Scunthorpe United,1-2,1,2,4,4,3,-1,A
1986-10-11,1986,Torquay United,Halifax Town,1-0,1,0,4,4,1,1,H
1986-10-11,1986,Wolverhampton Wanderers,Tranmere Rovers,2-1,2,1,4,4,3,1,H
1986-10-11,1986,Wrexham,Cardiff City,5-1,5,1,4,4,6,4,H
1986-10-14,1986,Wrexham,Peterborough United,4-3,4,3,4,4,7,1,H
1986-10-17,1986,Cambridge United,Northampton Town,2-3,2,3,4,4,5,-1,A
1986-10-17,1986,Colchester United,Cardiff City,3-1,3,1,4,4,4,2,H
1986-10-17,1986,Halifax Town,Tranmere Rovers,0-0,0,0,4,4,0,0,D
1986-10-17,1986,Scunthorpe United,Torquay United,2-0,2,0,4,4,2,2,H
1986-10-18,1986,Burnley,Stockport County,2-0,2,0,4,4,2,2,H
1986-10-18,1986,Hartlepool United,Peterborough United,1-2,1,2,4,4,3,-1,A
1986-10-18,1986,Hereford United,Exeter City,1-1,1,1,4,4,2,0,D
1986-10-18,1986,Leyton Orient,Wrexham,2-4,2,4,4,4,6,-2,A
1986-10-18,1986,Lincoln City,Rochdale,1-1,1,1,4,4,2,0,D
1986-10-18,1986,Preston North End,Aldershot,1-2,1,2,4,4,3,-1,A
1986-10-18,1986,Southend United,Crewe Alexandra,3-1,3,1,4,4,4,2,H
1986-10-18,1986,Swansea City,Wolverhampton Wanderers,1-0,1,0,4,4,1,1,H
1986-10-20,1986,Stockport County,Preston North End,1-3,1,3,4,4,4,-2,A
1986-10-21,1986,Aldershot,Cambridge United,4-1,4,1,4,4,5,3,H
1986-10-21,1986,Crewe Alexandra,Colchester United,1-1,1,1,4,4,2,0,D
1986-10-21,1986,Rochdale,Hereford United,2-0,2,0,4,4,2,2,H
1986-10-21,1986,Torquay United,Lincoln City,0-1,0,1,4,4,1,-1,A
1986-10-21,1986,Tranmere Rovers,Scunthorpe United,1-0,1,0,4,4,1,1,H
1986-10-21,1986,Wolverhampton Wanderers,Halifax Town,1-2,1,2,4,4,3,-1,A
1986-10-22,1986,Exeter City,Hartlepool United,2-0,2,0,4,4,2,2,H
1986-10-22,1986,Northampton Town,Burnley,4-2,4,2,4,4,6,2,H
1986-10-22,1986,Peterborough United,Swansea City,1-1,1,1,4,4,2,0,D
1986-10-24,1986,Stockport County,Colchester United,1-1,1,1,4,4,2,0,D
1986-10-24,1986,Tranmere Rovers,Southend United,1-3,1,3,4,4,4,-2,A
1986-10-25,1986,Aldershot,Hartlepool United,1-1,1,1,4,4,2,0,D
1986-10-25,1986,Cardiff City,Scunthorpe United,1-1,1,1,4,4,2,0,D
1986-10-25,1986,Crewe Alexandra,Halifax Town,2-2,2,2,4,4,4,0,D
1986-10-25,1986,Exeter City,Burnley,3-0,3,0,4,4,3,3,H
1986-10-25,1986,Northampton Town,Hereford United,3-2,3,2,4,4,5,1,H
1986-10-25,1986,Peterborough United,Lincoln City,0-1,0,1,4,4,1,-1,A
1986-10-25,1986,Torquay United,Swansea City,3-5,3,5,4,4,8,-2,A
1986-10-25,1986,Wolverhampton Wanderers,Leyton Orient,3-1,3,1,4,4,4,2,H
1986-10-27,1986,Stockport County,Northampton Town,0-3,0,3,4,4,3,-3,A
1986-10-28,1986,Wrexham,Aldershot,3-0,3,0,4,4,3,3,H
1986-10-31,1986,Cambridge United,Crewe Alexandra,0-3,0,3,4,4,3,-3,A
1986-10-31,1986,Colchester United,Wolverhampton Wanderers,3-0,3,0,4,4,3,3,H
1986-10-31,1986,Halifax Town,Cardiff City,1-1,1,1,4,4,2,0,D
1986-10-31,1986,Leyton Orient,Stockport County,1-0,1,0,4,4,1,1,H
1986-10-31,1986,Southend United,Torquay United,4-0,4,0,4,4,4,4,H
1986-11-01,1986,Burnley,Peterborough United,0-0,0,0,4,4,0,0,D
1986-11-01,1986,Hartlepool United,Northampton Town,3-3,3,3,4,4,6,0,D
1986-11-01,1986,Hereford United,Aldershot,1-0,1,0,4,4,1,1,H
1986-11-01,1986,Lincoln City,Tranmere Rovers,3-1,3,1,4,4,4,2,H
1986-11-01,1986,Preston North End,Exeter City,2-1,2,1,4,4,3,1,H
1986-11-01,1986,Scunthorpe United,Wrexham,3-3,3,3,4,4,6,0,D
1986-11-01,1986,Swansea City,Rochdale,1-0,1,0,4,4,1,1,H
1986-11-03,1986,Stockport County,Hereford United,1-2,1,2,4,4,3,-1,A
1986-11-04,1986,Burnley,Colchester United,2-1,2,1,4,4,3,1,H
1986-11-04,1986,Halifax Town,Exeter City,2-0,2,0,4,4,2,2,H
1986-11-04,1986,Hartlepool United,Torquay United,2-1,2,1,4,4,3,1,H
1986-11-04,1986,Leyton Orient,Northampton Town,0-1,0,1,4,4,1,-1,A
1986-11-04,1986,Lincoln City,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1986-11-04,1986,Preston North End,Cardiff City,0-1,0,1,4,4,1,-1,A
1986-11-04,1986,Southend United,Scunthorpe United,3-1,3,1,4,4,4,2,H
1986-11-04,1986,Swansea City,Cambridge United,2-0,2,0,4,4,2,2,H
1986-11-04,1986,Wolverhampton Wanderers,Rochdale,0-0,0,0,4,4,0,0,D
1986-11-05,1986,Peterborough United,Tranmere Rovers,2-1,2,1,4,4,3,1,H
1986-11-07,1986,Colchester United,Leyton Orient,0-0,0,0,4,4,0,0,D
1986-11-08,1986,Cambridge United,Burnley,3-1,3,1,4,4,4,2,H
1986-11-08,1986,Cardiff City,Southend United,0-2,0,2,4,4,2,-2,A
1986-11-08,1986,Crewe Alexandra,Wrexham,1-1,1,1,4,4,2,0,D
1986-11-08,1986,Exeter City,Peterborough United,1-1,1,1,4,4,2,0,D
1986-11-08,1986,Hereford United,Lincoln City,0-0,0,0,4,4,0,0,D
1986-11-08,1986,Northampton Town,Preston North End,3-1,3,1,4,4,4,2,H
1986-11-08,1986,Rochdale,Hartlepool United,0-2,0,2,4,4,2,-2,A
1986-11-08,1986,Torquay United,Wolverhampton Wanderers,1-2,1,2,4,4,3,-1,A
1986-11-08,1986,Tranmere Rovers,Swansea City,1-1,1,1,4,4,2,0,D
1986-11-09,1986,Aldershot,Stockport County,3-1,3,1,4,4,4,2,H
1986-11-09,1986,Scunthorpe United,Halifax Town,2-1,2,1,4,4,3,1,H
1986-11-21,1986,Halifax Town,Leyton Orient,4-0,4,0,4,4,4,4,H
1986-11-21,1986,Scunthorpe United,Colchester United,5-2,5,2,4,4,7,3,H
1986-11-22,1986,Aldershot,Rochdale,2-1,2,1,4,4,3,1,H
1986-11-22,1986,Burnley,Lincoln City,3-1,3,1,4,4,4,2,H
1986-11-22,1986,Cambridge United,Peterborough United,1-1,1,1,4,4,2,0,D
1986-11-22,1986,Preston North End,Southend United,2-0,2,0,4,4,2,2,H
1986-11-22,1986,Stockport County,Cardiff City,2-0,2,0,4,4,2,2,H
1986-11-22,1986,Swansea City,Hartlepool United,1-0,1,0,4,4,1,1,H
1986-11-22,1986,Torquay United,Hereford United,1-1,1,1,4,4,2,0,D
1986-11-22,1986,Tranmere Rovers,Crewe Alexandra,3-2,3,2,4,4,5,1,H
1986-11-22,1986,Wolverhampton Wanderers,Wrexham,0-3,0,3,4,4,3,-3,A
1986-11-28,1986,Colchester United,Halifax Town,3-1,3,1,4,4,4,2,H
1986-11-28,1986,Crewe Alexandra,Northampton Town,0-5,0,5,4,4,5,-5,A
1986-11-28,1986,Hartlepool United,Stockport County,1-0,1,0,4,4,1,1,H
1986-11-28,1986,Southend United,Burnley,2-1,2,1,4,4,3,1,H
1986-11-29,1986,Cardiff City,Cambridge United,3-0,3,0,4,4,3,3,H
1986-11-29,1986,Exeter City,Aldershot,4-0,4,0,4,4,4,4,H
1986-11-29,1986,Hereford United,Scunthorpe United,2-2,2,2,4,4,4,0,D
1986-11-29,1986,Leyton Orient,Tranmere Rovers,2-2,2,2,4,4,4,0,D
1986-11-29,1986,Lincoln City,Wolverhampton Wanderers,3-0,3,0,4,4,3,3,H
1986-11-29,1986,Peterborough United,Preston North End,2-1,2,1,4,4,3,1,H
1986-11-29,1986,Rochdale,Torquay United,3-3,3,3,4,4,6,0,D
1986-11-29,1986,Wrexham,Swansea City,0-0,0,0,4,4,0,0,D
1986-12-02,1986,Northampton Town,Exeter City,4-0,4,0,4,4,4,4,H
1986-12-10,1986,Wrexham,Cambridge United,2-1,2,1,4,4,3,1,H
1986-12-13,1986,Cardiff City,Aldershot,2-0,2,0,4,4,2,2,H
1986-12-13,1986,Colchester United,Preston North End,0-2,0,2,4,4,2,-2,A
1986-12-13,1986,Crewe Alexandra,Torquay United,1-0,1,0,4,4,1,1,H
1986-12-13,1986,Exeter City,Tranmere Rovers,1-0,1,0,4,4,1,1,H
1986-12-13,1986,Hartlepool United,Wolverhampton Wanderers,0-1,0,1,4,4,1,-1,A
1986-12-13,1986,Hereford United,Cambridge United,2-3,2,3,4,4,5,-1,A
1986-12-13,1986,Leyton Orient,Burnley,2-0,2,0,4,4,2,2,H
1986-12-13,1986,Lincoln City,Swansea City,4-0,4,0,4,4,4,4,H
1986-12-13,1986,Northampton Town,Wrexham,2-2,2,2,4,4,4,0,D
1986-12-13,1986,Peterborough United,Halifax Town,2-0,2,0,4,4,2,2,H
1986-12-13,1986,Rochdale,Scunthorpe United,1-1,1,1,4,4,2,0,D
1986-12-13,1986,Southend United,Stockport County,0-0,0,0,4,4,0,0,D
1986-12-19,1986,Burnley,Cardiff City,1-3,1,3,4,4,4,-2,A
1986-12-19,1986,Halifax Town,Hereford United,2-1,2,1,4,4,3,1,H
1986-12-19,1986,Scunthorpe United,Exeter City,3-1,3,1,4,4,4,2,H
1986-12-19,1986,Stockport County,Wrexham,2-1,2,1,4,4,3,1,H
1986-12-20,1986,Aldershot,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1986-12-20,1986,Cambridge United,Rochdale,3-0,3,0,4,4,3,3,H
1986-12-20,1986,Preston North End,Leyton Orient,1-0,1,0,4,4,1,1,H
