Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1990-10-27,1990,Crewe Alexandra,Chester,1-3,1,3,3,3,4,-2,A
1990-10-27,1990,Fulham,Exeter City,3-2,3,2,3,3,5,1,H
1990-10-27,1990,Grimsby Town,Stoke City,2-0,2,0,3,3,2,2,H
1990-10-27,1990,Huddersfield Town,Mansfield Town,2-2,2,2,3,3,4,0,D
1990-10-27,1990,Preston North End,AFC Bournemouth,0-0,0,0,3,3,0,0,D
1990-10-27,1990,Reading,Leyton Orient,1-2,1,2,3,3,3,-1,A
1990-10-27,1990,Shrewsbury Town,Birmingham City,4-1,4,1,3,3,5,3,H
1990-10-27,1990,Southend United,Bury,2-1,2,1,3,3,3,1,H
1990-10-30,1990,AFC Bournemouth,Tranmere Rovers,1-0,1,0,3,3,1,1,H
1990-11-03,1990,AFC Bournemouth,Shrewsbury Town,3-2,3,2,3,3,5,1,H
1990-11-03,1990,Birmingham City,Huddersfield Town,1-2,1,2,3,3,3,-1,A
1990-11-03,1990,Bury,Tranmere Rovers,3-0,3,0,3,3,3,3,H
1990-11-03,1990,Chester,Bolton Wanderers,0-2,0,2,3,3,2,-2,A
1990-11-03,1990,Exeter City,Grimsby Town,0-0,0,0,3,3,0,0,D
1990-11-03,1990,Mansfield Town,Crewe Alexandra,1-3,1,3,3,3,4,-2,A
1990-11-03,1990,Rotherham United,Bradford City,0-2,0,2,3,3,2,-2,A
1990-11-03,1990,Stoke City,Reading,0-1,0,1,3,3,1,-1,A
1990-11-03,1990,Swansea City,Cambridge United,0-0,0,0,3,3,0,0,D
1990-11-03,1990,Wigan Athletic,Preston North End,2-1,2,1,3,3,3,1,H
1990-11-04,1990,Brentford,Southend United,0-1,0,1,3,3,1,-1,A
1990-11-04,1990,Leyton Orient,Fulham,1-0,1,0,3,3,1,1,H
1990-11-09,1990,Shrewsbury Town,Crewe Alexandra,1-0,1,0,3,3,1,1,H
1990-11-10,1990,AFC Bournemouth,Rotherham United,4-2,4,2,3,3,6,2,H
1990-11-10,1990,Bolton Wanderers,Reading,3-1,3,1,3,3,4,2,H
1990-11-10,1990,Bradford City,Preston North End,2-1,2,1,3,3,3,1,H
1990-11-10,1990,Brentford,Bury,2-2,2,2,3,3,4,0,D
1990-11-10,1990,Chester,Birmingham City,0-1,0,1,3,3,1,-1,A
1990-11-10,1990,Huddersfield Town,Cambridge United,3-1,3,1,3,3,4,2,H
1990-11-10,1990,Leyton Orient,Exeter City,1-0,1,0,3,3,1,1,H
1990-11-10,1990,Mansfield Town,Swansea City,2-0,2,0,3,3,2,2,H
1990-11-10,1990,Southend United,Fulham,1-1,1,1,3,3,2,0,D
1990-11-10,1990,Stoke City,Wigan Athletic,2-0,2,0,3,3,2,2,H
1990-11-10,1990,Tranmere Rovers,Grimsby Town,1-2,1,2,3,3,3,-1,A
1990-11-24,1990,Birmingham City,AFC Bournemouth,0-0,0,0,3,3,0,0,D
1990-11-24,1990,Bury,Stoke City,1-1,1,1,3,3,2,0,D
1990-11-24,1990,Cambridge United,Shrewsbury Town,3-1,3,1,3,3,4,2,H
1990-11-24,1990,Crewe Alexandra,Bradford City,0-0,0,0,3,3,0,0,D
1990-11-24,1990,Exeter City,Brentford,1-1,1,1,3,3,2,0,D
1990-11-24,1990,Fulham,Tranmere Rovers,1-2,1,2,3,3,3,-1,A
1990-11-24,1990,Grimsby Town,Bolton Wanderers,0-1,0,1,3,3,1,-1,A
1990-11-24,1990,Preston North End,Huddersfield Town,1-1,1,1,3,3,2,0,D
1990-11-24,1990,Reading,Southend United,2-4,2,4,3,3,6,-2,A
1990-11-24,1990,Rotherham United,Mansfield Town,1-1,1,1,3,3,2,0,D
1990-11-24,1990,Swansea City,Chester,1-0,1,0,3,3,1,1,H
1990-11-24,1990,Wigan Athletic,Leyton Orient,1-2,1,2,3,3,3,-1,A
1990-11-30,1990,Cambridge United,Crewe Alexandra,3-4,3,4,3,3,7,-1,A
1990-12-01,1990,Bolton Wanderers,Tranmere Rovers,2-1,2,1,3,3,3,1,H
1990-12-01,1990,Chester,AFC Bournemouth,0-0,0,0,3,3,0,0,D
1990-12-01,1990,Exeter City,Stoke City,2-0,2,0,3,3,2,2,H
1990-12-01,1990,Grimsby Town,Mansfield Town,2-0,2,0,3,3,2,2,H
1990-12-01,1990,Preston North End,Shrewsbury Town,4-3,4,3,3,3,7,1,H
1990-12-01,1990,Reading,Fulham,1-0,1,0,3,3,1,1,H
1990-12-01,1990,Rotherham United,Southend United,0-1,0,1,3,3,1,-1,A
1990-12-01,1990,Swansea City,Birmingham City,2-0,2,0,3,3,2,2,H
1990-12-01,1990,Wigan Athletic,Bury,1-2,1,2,3,3,3,-1,A
1990-12-02,1990,Brentford,Leyton Orient,1-0,1,0,3,3,1,1,H
1990-12-02,1990,Huddersfield Town,Bradford City,1-2,1,2,3,3,3,-1,A
1990-12-14,1990,AFC Bournemouth,Swansea City,1-0,1,0,3,3,1,1,H
1990-12-14,1990,Tranmere Rovers,Reading,0-0,0,0,3,3,0,0,D
1990-12-15,1990,Birmingham City,Rotherham United,2-1,2,1,3,3,3,1,H
1990-12-15,1990,Bradford City,Cambridge United,0-1,0,1,3,3,1,-1,A
1990-12-15,1990,Bury,Exeter City,3-1,3,1,3,3,4,2,H
1990-12-15,1990,Crewe Alexandra,Huddersfield Town,1-1,1,1,3,3,2,0,D
1990-12-15,1990,Fulham,Bolton Wanderers,0-1,0,1,3,3,1,-1,A
1990-12-15,1990,Leyton Orient,Preston North End,1-0,1,0,3,3,1,1,H
1990-12-15,1990,Mansfield Town,Chester,1-0,1,0,3,3,1,1,H
1990-12-15,1990,Shrewsbury Town,Wigan Athletic,0-0,0,0,3,3,0,0,D
1990-12-15,1990,Southend United,Grimsby Town,2-0,2,0,3,3,2,2,H
1990-12-16,1990,Stoke City,Brentford,2-2,2,2,3,3,4,0,D
1990-12-21,1990,Tranmere Rovers,Birmingham City,1-0,1,0,3,3,1,1,H
1990-12-22,1990,Bolton Wanderers,Cambridge United,2-2,2,2,3,3,4,0,D
1990-12-22,1990,Bradford City,Shrewsbury Town,2-4,2,4,3,3,6,-2,A
1990-12-22,1990,Chester,Southend United,1-0,1,0,3,3,1,1,H
1990-12-22,1990,Exeter City,Rotherham United,2-0,2,0,3,3,2,2,H
1990-12-22,1990,Grimsby Town,AFC Bournemouth,5-0,5,0,3,3,5,5,H
1990-12-22,1990,Huddersfield Town,Bury,2-1,2,1,3,3,3,1,H
1990-12-22,1990,Leyton Orient,Crewe Alexandra,3-2,3,2,3,3,5,1,H
1990-12-22,1990,Mansfield Town,Fulham,1-1,1,1,3,3,2,0,D
1990-12-22,1990,Preston North End,Stoke City,2-0,2,0,3,3,2,2,H
1990-12-22,1990,Swansea City,Reading,3-1,3,1,3,3,4,2,H
1990-12-23,1990,Brentford,Wigan Athletic,1-0,1,0,3,3,1,1,H
1990-12-26,1990,AFC Bournemouth,Mansfield Town,0-0,0,0,3,3,0,0,D
1990-12-26,1990,Birmingham City,Brentford,0-2,0,2,3,3,2,-2,A
1990-12-26,1990,Cambridge United,Tranmere Rovers,3-1,3,1,3,3,4,2,H
1990-12-26,1990,Crewe Alexandra,Preston North End,2-2,2,2,3,3,4,0,D
1990-12-26,1990,Fulham,Bradford City,0-0,0,0,3,3,0,0,D
1990-12-26,1990,Reading,Grimsby Town,2-0,2,0,3,3,2,2,H
1990-12-26,1990,Rotherham United,Chester,2-1,2,1,3,3,3,1,H
1990-12-26,1990,Southend United,Bolton Wanderers,1-1,1,1,3,3,2,0,D
1990-12-26,1990,Stoke City,Swansea City,2-2,2,2,3,3,4,0,D
1990-12-26,1990,Wigan Athletic,Exeter City,4-1,4,1,3,3,5,3,H
1990-12-28,1990,Southend United,Bradford City,1-1,1,1,3,3,2,0,D
1990-12-29,1990,AFC Bournemouth,Leyton Orient,2-2,2,2,3,3,4,0,D
1990-12-29,1990,Birmingham City,Bolton Wanderers,1-3,1,3,3,3,4,-2,A
1990-12-29,1990,Bury,Preston North End,3-1,3,1,3,3,4,2,H
1990-12-29,1990,Cambridge United,Grimsby Town,1-0,1,0,3,3,1,1,H
1990-12-29,1990,Crewe Alexandra,Brentford,3-3,3,3,3,3,6,0,D
1990-12-29,1990,Fulham,Chester,4-1,4,1,3,3,5,3,H
1990-12-29,1990,Reading,Mansfield Town,2-1,2,1,3,3,3,1,H
1990-12-29,1990,Rotherham United,Tranmere Rovers,1-1,1,1,3,3,2,0,D
1990-12-29,1990,Shrewsbury Town,Exeter City,2-2,2,2,3,3,4,0,D
1990-12-29,1990,Stoke City,Huddersfield Town,2-0,2,0,3,3,2,2,H
1990-12-29,1990,Wigan Athletic,Swansea City,2-4,2,4,3,3,6,-2,A
1991-01-01,1990,Bolton Wanderers,AFC Bournemouth,4-1,4,1,3,3,5,3,H
1991-01-01,1990,Bradford City,Bury,3-1,3,1,3,3,4,2,H
1991-01-01,1990,Brentford,Shrewsbury Town,3-0,3,0,3,3,3,3,H
1991-01-01,1990,Exeter City,Crewe Alexandra,3-0,3,0,3,3,3,3,H
1991-01-01,1990,Grimsby Town,Fulham,3-0,3,0,3,3,3,3,H
1991-01-01,1990,Huddersfield Town,Wigan Athletic,1-0,1,0,3,3,1,1,H
1991-01-01,1990,Leyton Orient,Stoke City,0-2,0,2,3,3,2,-2,A
1991-01-01,1990,Mansfield Town,Birmingham City,1-2,1,2,3,3,3,-1,A
1991-01-01,1990,Preston North End,Cambridge United,0-2,0,2,3,3,2,-2,A
1991-01-01,1990,Swansea City,Rotherham United,5-0,5,0,3,3,5,5,H
1991-01-01,1990,Tranmere Rovers,Southend United,3-1,3,1,3,3,4,2,H
1991-01-05,1990,Birmingham City,Bradford City,1-1,1,1,3,3,2,0,D
1991-01-05,1990,Grimsby Town,Bury,0-1,0,1,3,3,1,-1,A
1991-01-05,1990,Tranmere Rovers,Huddersfield Town,2-0,2,0,3,3,2,2,H
1991-01-12,1990,Bradford City,Bolton Wanderers,1-1,1,1,3,3,2,0,D
1991-01-12,1990,Brentford,Mansfield Town,0-0,0,0,3,3,0,0,D
1991-01-12,1990,Bury,AFC Bournemouth,2-4,2,4,3,3,6,-2,A
1991-01-12,1990,Cambridge United,Fulham,1-0,1,0,3,3,1,1,H
1991-01-12,1990,Crewe Alexandra,Southend United,0-2,0,2,3,3,2,-2,A
1991-01-12,1990,Exeter City,Chester,1-1,1,1,3,3,2,0,D
1991-01-12,1990,Huddersfield Town,Swansea City,1-2,1,2,3,3,3,-1,A
1991-01-12,1990,Leyton Orient,Birmingham City,1-1,1,1,3,3,2,0,D
1991-01-12,1990,Preston North End,Reading,1-2,1,2,3,3,3,-1,A
1991-01-12,1990,Shrewsbury Town,Rotherham United,0-0,0,0,3,3,0,0,D
1991-01-12,1990,Stoke City,Tranmere Rovers,1-1,1,1,3,3,2,0,D
1991-01-12,1990,Wigan Athletic,Grimsby Town,2-0,2,0,3,3,2,2,H
1991-01-18,1990,Tranmere Rovers,Bradford City,2-1,2,1,3,3,3,1,H
1991-01-19,1990,AFC Bournemouth,Brentford,2-0,2,0,3,3,2,2,H
1991-01-19,1990,Birmingham City,Cambridge United,0-3,0,3,3,3,3,-3,A
1991-01-19,1990,Bolton Wanderers,Shrewsbury Town,1-0,1,0,3,3,1,1,H
1991-01-19,1990,Chester,Bury,1-0,1,0,3,3,1,1,H
1991-01-19,1990,Fulham,Crewe Alexandra,2-1,2,1,3,3,3,1,H
1991-01-19,1990,Grimsby Town,Preston North End,4-1,4,1,3,3,5,3,H
1991-01-19,1990,Mansfield Town,Wigan Athletic,1-1,1,1,3,3,2,0,D
1991-01-19,1990,Reading,Exeter City,1-0,1,0,3,3,1,1,H
1991-01-19,1990,Rotherham United,Stoke City,0-0,0,0,3,3,0,0,D
1991-01-19,1990,Southend United,Huddersfield Town,0-1,0,1,3,3,1,-1,A
1991-01-26,1990,Bradford City,Grimsby Town,0-2,0,2,3,3,2,-2,A
1991-01-26,1990,Brentford,Swansea City,2-0,2,0,3,3,2,2,H
1991-01-26,1990,Bury,Birmingham City,0-1,0,1,3,3,1,-1,A
1991-01-26,1990,Exeter City,Mansfield Town,2-0,2,0,3,3,2,2,H
1991-01-26,1990,Huddersfield Town,Fulham,1-0,1,0,3,3,1,1,H
1991-01-26,1990,Leyton Orient,Chester,1-0,1,0,3,3,1,1,H
1991-01-26,1990,Preston North End,Southend United,2-1,2,1,3,3,3,1,H
1991-01-26,1990,Reading,Wigan Athletic,3-1,3,1,3,3,4,2,H
1991-02-01,1990,Cambridge United,Mansfield Town,2-1,2,1,3,3,3,1,H
1991-02-01,1990,Crewe Alexandra,Reading,1-0,1,0,3,3,1,1,H
1991-02-02,1990,Bradford City,AFC Bournemouth,3-0,3,0,3,3,3,3,H
1991-02-02,1990,Brentford,Rotherham United,1-2,1,2,3,3,3,-1,A
1991-02-02,1990,Bury,Swansea City,1-0,1,0,3,3,1,1,H
1991-02-02,1990,Exeter City,Birmingham City,0-2,0,2,3,3,2,-2,A
1991-02-02,1990,Huddersfield Town,Grimsby Town,1-1,1,1,3,3,2,0,D
1991-02-02,1990,Leyton Orient,Tranmere Rovers,4-0,4,0,3,3,4,4,H
1991-02-02,1990,Preston North End,Bolton Wanderers,1-2,1,2,3,3,3,-1,A
1991-02-02,1990,Shrewsbury Town,Southend United,0-1,0,1,3,3,1,-1,A
1991-02-02,1990,Stoke City,Chester,2-3,2,3,3,3,5,-1,A
1991-02-02,1990,Wigan Athletic,Fulham,2-0,2,0,3,3,2,2,H
1991-02-04,1990,Tranmere Rovers,Crewe Alexandra,2-0,2,0,3,3,2,2,H
1991-02-05,1990,AFC Bournemouth,Exeter City,2-1,2,1,3,3,3,1,H
1991-02-05,1990,Birmingham City,Wigan Athletic,0-0,0,0,3,3,0,0,D
1991-02-05,1990,Bolton Wanderers,Brentford,1-0,1,0,3,3,1,1,H
1991-02-05,1990,Fulham,Preston North End,1-0,1,0,3,3,1,1,H
1991-02-05,1990,Grimsby Town,Shrewsbury Town,1-0,1,0,3,3,1,1,H
1991-02-05,1990,Mansfield Town,Bury,0-1,0,1,3,3,1,-1,A
1991-02-05,1990,Rotherham United,Leyton Orient,0-0,0,0,3,3,0,0,D
1991-02-05,1990,Southend United,Stoke City,1-0,1,0,3,3,1,1,H
1991-02-09,1990,Bolton Wanderers,Huddersfield Town,1-1,1,1,3,3,2,0,D
1991-02-13,1990,Bolton Wanderers,Exeter City,1-0,1,0,3,3,1,1,H
1991-02-13,1990,Bradford City,Birmingham City,2-0,2,0,3,3,2,2,H
1991-02-16,1990,AFC Bournemouth,Birmingham City,1-2,1,2,3,3,3,-1,A
1991-02-16,1990,Bolton Wanderers,Grimsby Town,0-0,0,0,3,3,0,0,D
1991-02-16,1990,Brentford,Exeter City,1-0,1,0,3,3,1,1,H
1991-02-16,1990,Huddersfield Town,Preston North End,1-0,1,0,3,3,1,1,H
1991-02-16,1990,Stoke City,Bury,2-2,2,2,3,3,4,0,D
1991-02-16,1990,Tranmere Rovers,Fulham,1-1,1,1,3,3,2,0,D
1991-02-19,1990,Bury,Leyton Orient,1-0,1,0,3,3,1,1,H
1991-02-19,1990,Shrewsbury Town,Huddersfield Town,0-0,0,0,3,3,0,0,D
1991-02-19,1990,Southend United,Reading,1-2,1,2,3,3,3,-1,A
1991-02-22,1990,Crewe Alexandra,Shrewsbury Town,1-2,1,2,3,3,3,-1,A
1991-02-23,1990,Birmingham City,Chester,1-0,1,0,3,3,1,1,H
1991-02-23,1990,Bury,Brentford,1-1,1,1,3,3,2,0,D
1991-02-23,1990,Cambridge United,Huddersfield Town,0-0,0,0,3,3,0,0,D
1991-02-23,1990,Exeter City,Leyton Orient,2-0,2,0,3,3,2,2,H
1991-02-23,1990,Fulham,Southend United,0-3,0,3,3,3,3,-3,A
1991-02-23,1990,Grimsby Town,Tranmere Rovers,0-1,0,1,3,3,1,-1,A
1991-02-23,1990,Preston North End,Bradford City,0-3,0,3,3,3,3,-3,A
1991-02-23,1990,Reading,Bolton Wanderers,0-1,0,1,3,3,1,-1,A
1991-02-23,1990,Rotherham United,AFC Bournemouth,1-1,1,1,3,3,2,0,D
1991-02-23,1990,Swansea City,Mansfield Town,1-2,1,2,3,3,3,-1,A
1991-02-23,1990,Wigan Athletic,Stoke City,4-0,4,0,3,3,4,4,H
1991-02-26,1990,Chester,Wigan Athletic,1-2,1,2,3,3,3,-1,A
1991-02-26,1990,Huddersfield Town,Tranmere Rovers,2-1,2,1,3,3,3,1,H
1991-02-26,1990,Swansea City,Exeter City,0-3,0,3,3,3,3,-3,A
1991-02-27,1990,Stoke City,AFC Bournemouth,1-3,1,3,3,3,4,-2,A
1991-03-01,1990,Crewe Alexandra,Cambridge United,3-1,3,1,3,3,4,2,H
1991-03-01,1990,Southend United,Rotherham United,2-1,2,1,3,3,3,1,H
1991-03-01,1990,Tranmere Rovers,Bolton Wanderers,1-1,1,1,3,3,2,0,D
1991-03-02,1990,AFC Bournemouth,Chester,1-0,1,0,3,3,1,1,H
1991-03-02,1990,Birmingham City,Swansea City,2-0,2,0,3,3,2,2,H
1991-03-02,1990,Bury,Wigan Athletic,2-2,2,2,3,3,4,0,D
1991-03-02,1990,Fulham,Reading,1-1,1,1,3,3,2,0,D
1991-03-02,1990,Mansfield Town,Grimsby Town,1-1,1,1,3,3,2,0,D
1991-03-02,1990,Shrewsbury Town,Preston North End,0-1,0,1,3,3,1,-1,A
1991-03-02,1990,Stoke City,Exeter City,2-1,2,1,3,3,3,1,H
1991-03-03,1990,Bradford City,Huddersfield Town,2-2,2,2,3,3,4,0,D
1991-03-03,1990,Leyton Orient,Brentford,1-2,1,2,3,3,3,-1,A
1991-03-05,1990,AFC Bournemouth,Wigan Athletic,0-3,0,3,3,3,3,-3,A
1991-03-05,1990,Chester,Reading,1-0,1,0,3,3,1,1,H
1991-03-05,1990,Mansfield Town,Stoke City,0-0,0,0,3,3,0,0,D
1991-03-05,1990,Rotherham United,Bury,0-3,0,3,3,3,3,-3,A
1991-03-09,1990,Bolton Wanderers,Fulham,3-0,3,0,3,3,3,3,H
1991-03-09,1990,Brentford,Stoke City,0-4,0,4,3,3,4,-4,A
1991-03-09,1990,Chester,Mansfield Town,1-0,1,0,3,3,1,1,H
1991-03-09,1990,Exeter City,Bury,2-0,2,0,3,3,2,2,H
1991-03-09,1990,Grimsby Town,Southend United,1-0,1,0,3,3,1,1,H
1991-03-09,1990,Huddersfield Town,Crewe Alexandra,3-1,3,1,3,3,4,2,H
1991-03-09,1990,Preston North End,Leyton Orient,2-1,2,1,3,3,3,1,H
1991-03-09,1990,Reading,Tranmere Rovers,1-0,1,0,3,3,1,1,H
1991-03-09,1990,Rotherham United,Birmingham City,1-1,1,1,3,3,2,0,D
1991-03-09,1990,Swansea City,AFC Bournemouth,1-2,1,2,3,3,3,-1,A
1991-03-09,1990,Wigan Athletic,Shrewsbury Town,2-2,2,2,3,3,4,0,D
1991-03-12,1990,AFC Bournemouth,Reading,2-0,2,0,3,3,2,2,H
1991-03-12,1990,Birmingham City,Fulham,2-0,2,0,3,3,2,2,H
1991-03-12,1990,Brentford,Preston North End,2-0,2,0,3,3,2,2,H
1991-03-12,1990,Bury,Shrewsbury Town,2-1,2,1,3,3,3,1,H
1991-03-12,1990,Chester,Bradford City,4-2,4,2,3,3,6,2,H
1991-03-12,1990,Leyton Orient,Cambridge United,0-3,0,3,3,3,3,-3,A
1991-03-12,1990,Mansfield Town,Bolton Wanderers,4-0,4,0,3,3,4,4,H
1991-03-12,1990,Rotherham United,Grimsby Town,1-4,1,4,3,3,5,-3,A
1991-03-12,1990,Swansea City,Southend United,1-4,1,4,3,3,5,-3,A
1991-03-12,1990,Wigan Athletic,Tranmere Rovers,0-1,0,1,3,3,1,-1,A
1991-03-13,1990,Exeter City,Huddersfield Town,2-2,2,2,3,3,4,0,D
1991-03-13,1990,Stoke City,Crewe Alexandra,1-0,1,0,3,3,1,1,H
1991-03-15,1990,Southend United,Mansfield Town,2-1,2,1,3,3,3,1,H
1991-03-15,1990,Tranmere Rovers,Swansea City,2-1,2,1,3,3,3,1,H
1991-03-16,1990,Bolton Wanderers,Wigan Athletic,2-1,2,1,3,3,3,1,H
1991-03-16,1990,Bradford City,Leyton Orient,4-0,4,0,3,3,4,4,H
1991-03-16,1990,Cambridge United,Exeter City,1-0,1,0,3,3,1,1,H
1991-03-16,1990,Crewe Alexandra,Bury,2-2,2,2,3,3,4,0,D
1991-03-16,1990,Fulham,AFC Bournemouth,1-1,1,1,3,3,2,0,D
1991-03-16,1990,Grimsby Town,Brentford,2-0,2,0,3,3,2,2,H
1991-03-16,1990,Huddersfield Town,Chester,1-1,1,1,3,3,2,0,D
1991-03-16,1990,Preston North End,Birmingham City,2-0,2,0,3,3,2,2,H
1991-03-16,1990,Reading,Rotherham United,2-0,2,0,3,3,2,2,H
1991-03-16,1990,Shrewsbury Town,Stoke City,2-0,2,0,3,3,2,2,H
1991-03-18,1990,Southend United,Birmingham City,2-1,2,1,3,3,3,1,H
1991-03-18,1990,Tranmere Rovers,AFC Bournemouth,1-0,1,0,3,3,1,1,H
1991-03-19,1990,Bolton Wanderers,Bury,1-3,1,3,3,3,4,-2,A
1991-03-19,1990,Cambridge United,Brentford,0-0,0,0,3,3,0,0,D
1991-03-19,1990,Crewe Alexandra,Swansea City,3-0,3,0,3,3,3,3,H
1991-03-19,1990,Fulham,Stoke City,0-1,0,1,3,3,1,-1,A
1991-03-19,1990,Huddersfield Town,Rotherham United,4-0,4,0,3,3,4,4,H
1991-03-19,1990,Preston North End,Mansfield Town,3-1,3,1,3,3,4,2,H
1991-03-19,1990,Shrewsbury Town,Leyton Orient,3-0,3,0,3,3,3,3,H
1991-03-20,1990,Bradford City,Exeter City,3-0,3,0,3,3,3,3,H
1991-03-20,1990,Grimsby Town,Chester,2-0,2,0,3,3,2,2,H
1991-03-23,1990,AFC Bournemouth,Southend United,3-1,3,1,3,3,4,2,H
1991-03-23,1990,Birmingham City,Reading,1-1,1,1,3,3,2,0,D
1991-03-23,1990,Brentford,Bradford City,6-1,6,1,3,3,7,5,H
1991-03-23,1990,Bury,Cambridge United,3-1,3,1,3,3,4,2,H
1991-03-23,1990,Chester,Tranmere Rovers,0-2,0,2,3,3,2,-2,A
1991-03-23,1990,Exeter City,Preston North End,4-0,4,0,3,3,4,4,H
1991-03-23,1990,Leyton Orient,Huddersfield Town,1-0,1,0,3,3,1,1,H
1991-03-23,1990,Mansfield Town,Shrewsbury Town,2-1,2,1,3,3,3,1,H
1991-03-23,1990,Rotherham United,Fulham,3-1,3,1,3,3,4,2,H
1991-03-23,1990,Stoke City,Bolton Wanderers,2-2,2,2,3,3,4,0,D
1991-03-23,1990,Swansea City,Grimsby Town,0-0,0,0,3,3,0,0,D
1991-03-23,1990,Wigan Athletic,Crewe Alexandra,1-0,1,0,3,3,1,1,H
1991-03-25,1990,Chester,Cambridge United,0-2,0,2,3,3,2,-2,A
1991-03-26,1990,Bradford City,Crewe Alexandra,2-0,2,0,3,3,2,2,H
1991-03-26,1990,Exeter City,Bolton Wanderers,2-1,2,1,3,3,3,1,H
1991-03-26,1990,Preston North End,Swansea City,2-0,2,0,3,3,2,2,H
1991-03-26,1990,Reading,Huddersfield Town,1-2,1,2,3,3,3,-1,A
1991-03-26,1990,Shrewsbury Town,Tranmere Rovers,0-1,0,1,3,3,1,-1,A
1991-03-26,1990,Stoke City,Mansfield Town,3-1,3,1,3,3,4,2,H
1991-03-26,1990,Wigan Athletic,Rotherham United,2-0,2,0,3,3,2,2,H
1991-03-29,1990,Tranmere Rovers,Cambridge United,2-0,2,0,3,3,2,2,H
1991-03-30,1990,Bolton Wanderers,Southend United,1-0,1,0,3,3,1,1,H
1991-03-30,1990,Bradford City,Fulham,0-0,0,0,3,3,0,0,D
1991-03-30,1990,Brentford,Birmingham City,2-2,2,2,3,3,4,0,D
1991-03-30,1990,Chester,Rotherham United,1-2,1,2,3,3,3,-1,A
1991-03-30,1990,Exeter City,Wigan Athletic,1-0,1,0,3,3,1,1,H
1991-03-30,1990,Grimsby Town,Reading,3-0,3,0,3,3,3,3,H
1991-03-30,1990,Huddersfield Town,Shrewsbury Town,2-1,2,1,3,3,3,1,H
1991-03-30,1990,Leyton Orient,Bury,1-0,1,0,3,3,1,1,H
1991-03-30,1990,Mansfield Town,AFC Bournemouth,1-1,1,1,3,3,2,0,D
1991-03-30,1990,Preston North End,Crewe Alexandra,5-1,5,1,3,3,6,4,H
1991-03-30,1990,Swansea City,Stoke City,2-1,2,1,3,3,3,1,H
1991-04-01,1990,Bury,Huddersfield Town,2-1,2,1,3,3,3,1,H
1991-04-01,1990,Crewe Alexandra,Leyton Orient,3-3,3,3,3,3,6,0,D
1991-04-01,1990,Fulham,Mansfield Town,1-0,1,0,3,3,1,1,H
1991-04-01,1990,Reading,Swansea City,0-0,0,0,3,3,0,0,D
1991-04-01,1990,Rotherham United,Exeter City,2-4,2,4,3,3,6,-2,A
1991-04-01,1990,Stoke City,Preston North End,0-1,0,1,3,3,1,-1,A
1991-04-01,1990,Wigan Athletic,Brentford,1-0,1,0,3,3,1,1,H
1991-04-02,1990,AFC Bournemouth,Grimsby Town,2-1,2,1,3,3,3,1,H
1991-04-02,1990,Birmingham City,Tranmere Rovers,1-0,1,0,3,3,1,1,H
1991-04-02,1990,Cambridge United,Bolton Wanderers,2-1,2,1,3,3,3,1,H
1991-04-02,1990,Shrewsbury Town,Bradford City,1-0,1,0,3,3,1,1,H
1991-04-02,1990,Southend United,Chester,1-1,1,1,3,3,2,0,D
1991-04-05,1990,Tranmere Rovers,Rotherham United,1-2,1,2,3,3,3,-1,A
1991-04-06,1990,Bradford City,Southend United,2-1,2,1,3,3,3,1,H
1991-04-06,1990,Brentford,Crewe Alexandra,1-0,1,0,3,3,1,1,H
1991-04-06,1990,Chester,Fulham,1-0,1,0,3,3,1,1,H
1991-04-06,1990,Grimsby Town,Cambridge United,1-0,1,0,3,3,1,1,H
1991-04-06,1990,Huddersfield Town,Stoke City,3-0,3,0,3,3,3,3,H
1991-04-06,1990,Leyton Orient,AFC Bournemouth,2-0,2,0,3,3,2,2,H
1991-04-06,1990,Mansfield Town,Reading,2-0,2,0,3,3,2,2,H
1991-04-06,1990,Preston North End,Bury,1-1,1,1,3,3,2,0,D
1991-04-06,1990,Swansea City,Wigan Athletic,1-6,1,6,3,3,7,-5,A
1991-04-07,1990,Bolton Wanderers,Birmingham City,3-1,3,1,3,3,4,2,H
1991-04-09,1990,Bury,Grimsby Town,3-2,3,2,3,3,5,1,H
1991-04-09,1990,Cambridge United,Reading,3-0,3,0,3,3,3,3,H
1991-04-09,1990,Fulham,Shrewsbury Town,4-0,4,0,3,3,4,4,H
1991-04-09,1990,Leyton Orient,Southend United,0-1,0,1,3,3,1,-1,A
1991-04-09,1990,Rotherham United,Crewe Alexandra,1-1,1,1,3,3,2,0,D
1991-04-12,1990,Southend United,Tranmere Rovers,1-0,1,0,3,3,1,1,H
1991-04-13,1990,AFC Bournemouth,Bolton Wanderers,1-0,1,0,3,3,1,1,H
1991-04-13,1990,Birmingham City,Mansfield Town,0-0,0,0,3,3,0,0,D
1991-04-13,1990,Bury,Bradford City,0-0,0,0,3,3,0,0,D
1991-04-13,1990,Cambridge United,Preston North End,1-1,1,1,3,3,2,0,D
1991-04-13,1990,Crewe Alexandra,Exeter City,1-1,1,1,3,3,2,0,D
1991-04-13,1990,Fulham,Grimsby Town,0-0,0,0,3,3,0,0,D
1991-04-13,1990,Reading,Chester,2-2,2,2,3,3,4,0,D
1991-04-13,1990,Rotherham United,Swansea City,2-3,2,3,3,3,5,-1,A
1991-04-13,1990,Shrewsbury Town,Brentford,1-1,1,1,3,3,2,0,D
