Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1900-10-06,1900,Manchester United,New Brighton Tower,1-0,1,0,2,2,1,1,H
1900-10-06,1900,Middlesbrough,Port Vale,4-0,4,0,2,2,4,4,H
1900-10-06,1900,Stockport County,Barnsley,2-1,2,1,2,2,3,1,H
1900-10-13,1900,Arsenal,Stockport County,2-0,2,0,2,2,2,2,H
1900-10-13,1900,Barnsley,Birmingham City,1-2,1,2,2,2,3,-1,A
1900-10-13,1900,Blackpool,Chesterfield,1-1,1,1,2,2,2,0,D
1900-10-13,1900,Burton Swifts,Grimsby Town,1-2,1,2,2,2,3,-1,A
1900-10-13,1900,Gainsborough Trinity,Manchester United,0-1,0,1,2,2,1,-1,A
1900-10-13,1900,Leicester City,Middlesbrough,1-0,1,0,2,2,1,1,H
1900-10-13,1900,New Brighton Tower,Glossop North End,1-0,1,0,2,2,1,1,H
1900-10-13,1900,Port Vale,Burnley,1-0,1,0,2,2,1,1,H
1900-10-13,1900,Walsall,Lincoln City,3-0,3,0,2,2,3,3,H
1900-10-20,1900,Birmingham City,Arsenal,2-1,2,1,2,2,3,1,H
1900-10-20,1900,Burnley,Leicester City,0-0,0,0,2,2,0,0,D
1900-10-20,1900,Chesterfield,Port Vale,1-1,1,1,2,2,2,0,D
1900-10-20,1900,Glossop North End,Gainsborough Trinity,3-1,3,1,2,2,4,2,H
1900-10-20,1900,Grimsby Town,Barnsley,1-0,1,0,2,2,1,1,H
1900-10-20,1900,Lincoln City,Burton Swifts,2-1,2,1,2,2,3,1,H
1900-10-20,1900,Manchester United,Walsall,1-1,1,1,2,2,2,0,D
1900-10-20,1900,Middlesbrough,New Brighton Tower,2-1,2,1,2,2,3,1,H
1900-10-20,1900,Stockport County,Blackpool,0-1,0,1,2,2,1,-1,A
1900-10-24,1900,Gainsborough Trinity,Barnsley,4-2,4,2,2,2,6,2,H
1900-10-27,1900,Arsenal,Grimsby Town,1-1,1,1,2,2,2,0,D
1900-10-27,1900,Barnsley,Lincoln City,0-0,0,0,2,2,0,0,D
1900-10-27,1900,Blackpool,Birmingham City,0-0,0,0,2,2,0,0,D
1900-10-27,1900,Burton Swifts,Manchester United,3-1,3,1,2,2,4,2,H
1900-10-27,1900,Gainsborough Trinity,Middlesbrough,1-1,1,1,2,2,2,0,D
1900-10-27,1900,Leicester City,Port Vale,0-0,0,0,2,2,0,0,D
1900-10-27,1900,New Brighton Tower,Burnley,2-1,2,1,2,2,3,1,H
1900-10-27,1900,Stockport County,Chesterfield,3-1,3,1,2,2,4,2,H
1900-10-27,1900,Walsall,Glossop North End,2-1,2,1,2,2,3,1,H
1900-11-03,1900,Arsenal,Leicester City,2-1,2,1,2,2,3,1,H
1900-11-03,1900,Burnley,New Brighton Tower,2-1,2,1,2,2,3,1,H
1900-11-03,1900,Port Vale,Grimsby Town,0-0,0,0,2,2,0,0,D
1900-11-10,1900,Arsenal,Manchester United,2-1,2,1,2,2,3,1,H
1900-11-10,1900,Birmingham City,Chesterfield,0-0,0,0,2,2,0,0,D
1900-11-10,1900,Blackpool,Lincoln City,2-0,2,0,2,2,2,2,H
1900-11-10,1900,Burton Swifts,Middlesbrough,0-0,0,0,2,2,0,0,D
1900-11-10,1900,Gainsborough Trinity,Port Vale,2-1,2,1,2,2,3,1,H
1900-11-10,1900,Grimsby Town,Stockport County,5-1,5,1,2,2,6,4,H
1900-11-10,1900,New Brighton Tower,Leicester City,0-0,0,0,2,2,0,0,D
1900-11-10,1900,Walsall,Burnley,2-0,2,0,2,2,2,2,H
1900-11-17,1900,Glossop North End,Arsenal,0-1,0,1,2,2,1,-1,A
1900-11-17,1900,Grimsby Town,Birmingham City,1-1,1,1,2,2,2,0,D
1900-11-17,1900,Leicester City,Burnley,1-1,1,1,2,2,2,0,D
1900-11-17,1900,Port Vale,New Brighton Tower,1-3,1,3,2,2,4,-2,A
1900-11-24,1900,Arsenal,Middlesbrough,1-0,1,0,2,2,1,1,H
1900-11-24,1900,Birmingham City,Lincoln City,2-0,2,0,2,2,2,2,H
1900-11-24,1900,Blackpool,Glossop North End,0-0,0,0,2,2,0,0,D
1900-11-24,1900,Burton Swifts,Port Vale,0-2,0,2,2,2,2,-2,A
1900-11-24,1900,Gainsborough Trinity,New Brighton Tower,4-1,4,1,2,2,5,3,H
1900-11-24,1900,Grimsby Town,Chesterfield,5-2,5,2,2,2,7,3,H
1900-11-24,1900,Stockport County,Manchester United,1-0,1,0,2,2,1,1,H
1900-11-24,1900,Walsall,Leicester City,2-0,2,0,2,2,2,2,H
1900-12-01,1900,Burnley,Arsenal,3-0,3,0,2,2,3,3,H
1900-12-01,1900,Chesterfield,Gainsborough Trinity,2-2,2,2,2,2,4,0,D
1900-12-01,1900,Glossop North End,Stockport County,6-0,6,0,2,2,6,6,H
1900-12-01,1900,Grimsby Town,Lincoln City,4-0,4,0,2,2,4,4,H
1900-12-01,1900,Leicester City,Burton Swifts,5-2,5,2,2,2,7,3,H
1900-12-01,1900,Manchester United,Birmingham City,0-1,0,1,2,2,1,-1,A
1900-12-01,1900,Middlesbrough,Blackpool,3-1,3,1,2,2,4,2,H
1900-12-01,1900,New Brighton Tower,Walsall,5-1,5,1,2,2,6,4,H
1900-12-01,1900,Port Vale,Barnsley,3-2,3,2,2,2,5,1,H
1900-12-08,1900,Arsenal,Port Vale,3-0,3,0,2,2,3,3,H
1900-12-08,1900,Birmingham City,Glossop North End,1-0,1,0,2,2,1,1,H
1900-12-08,1900,Blackpool,Burnley,0-1,0,1,2,2,1,-1,A
1900-12-08,1900,Grimsby Town,Manchester United,2-0,2,0,2,2,2,2,H
1900-12-08,1900,Lincoln City,Stockport County,4-0,4,0,2,2,4,4,H
1900-12-15,1900,Burnley,Stockport County,3-1,3,1,2,2,4,2,H
1900-12-15,1900,Gainsborough Trinity,Burton Swifts,2-1,2,1,2,2,3,1,H
1900-12-15,1900,Glossop North End,Grimsby Town,0-0,0,0,2,2,0,0,D
1900-12-15,1900,Leicester City,Arsenal,1-0,1,0,2,2,1,1,H
1900-12-15,1900,Manchester United,Lincoln City,4-1,4,1,2,2,5,3,H
1900-12-15,1900,Middlesbrough,Birmingham City,0-1,0,1,2,2,1,-1,A
1900-12-15,1900,New Brighton Tower,Barnsley,2-0,2,0,2,2,2,2,H
1900-12-15,1900,Port Vale,Blackpool,4-0,4,0,2,2,4,4,H
1900-12-15,1900,Walsall,Chesterfield,2-2,2,2,2,2,4,0,D
1900-12-22,1900,Arsenal,New Brighton Tower,2-1,2,1,2,2,3,1,H
1900-12-22,1900,Barnsley,Gainsborough Trinity,1-3,1,3,2,2,4,-2,A
1900-12-22,1900,Birmingham City,Burnley,0-1,0,1,2,2,1,-1,A
1900-12-22,1900,Blackpool,Leicester City,1-0,1,0,2,2,1,1,H
1900-12-22,1900,Burton Swifts,Walsall,2-1,2,1,2,2,3,1,H
1900-12-22,1900,Chesterfield,Manchester United,2-1,2,1,2,2,3,1,H
1900-12-22,1900,Grimsby Town,Middlesbrough,2-0,2,0,2,2,2,2,H
1900-12-22,1900,Stockport County,Port Vale,1-1,1,1,2,2,2,0,D
1900-12-24,1900,Walsall,Arsenal,1-0,1,0,2,2,1,1,H
1900-12-25,1900,Burnley,Gainsborough Trinity,2-1,2,1,2,2,3,1,H
1900-12-25,1900,Burton Swifts,New Brighton Tower,1-0,1,0,2,2,1,1,H
1900-12-25,1900,Glossop North End,Chesterfield,1-1,1,1,2,2,2,0,D
1900-12-25,1900,Leicester City,Barnsley,2-0,2,0,2,2,2,2,H
1900-12-25,1900,Lincoln City,Grimsby Town,0-1,0,1,2,2,1,-1,A
1900-12-25,1900,Port Vale,Walsall,2-2,2,2,2,2,4,0,D
1900-12-26,1900,Birmingham City,Stockport County,2-0,2,0,2,2,2,2,H
1900-12-26,1900,Chesterfield,New Brighton Tower,0-1,0,1,2,2,1,-1,A
1900-12-26,1900,Lincoln City,Glossop North End,1-1,1,1,2,2,2,0,D
1900-12-26,1900,Manchester United,Blackpool,4-0,4,0,2,2,4,4,H
1900-12-26,1900,Middlesbrough,Barnsley,3-0,3,0,2,2,3,3,H
1900-12-26,1900,Walsall,Gainsborough Trinity,3-3,3,3,2,2,6,0,D
1900-12-29,1900,Barnsley,Walsall,2-1,2,1,2,2,3,1,H
1900-12-29,1900,Birmingham City,Port Vale,2-1,2,1,2,2,3,1,H
1900-12-29,1900,Blackpool,New Brighton Tower,1-2,1,2,2,2,3,-1,A
1900-12-29,1900,Chesterfield,Burton Swifts,2-0,2,0,2,2,2,2,H
1900-12-29,1900,Gainsborough Trinity,Arsenal,1-0,1,0,2,2,1,1,H
1900-12-29,1900,Grimsby Town,Burnley,2-1,2,1,2,2,3,1,H
1900-12-29,1900,Lincoln City,Middlesbrough,1-2,1,2,2,2,3,-1,A
1900-12-29,1900,Manchester United,Glossop North End,3-0,3,0,2,2,3,3,H
1900-12-29,1900,Stockport County,Leicester City,3-1,3,1,2,2,4,2,H
1901-01-01,1900,Barnsley,Leicester City,1-0,1,0,2,2,1,1,H
1901-01-01,1900,Middlesbrough,Manchester United,1-2,1,2,2,2,3,-1,A
1901-01-01,1900,New Brighton Tower,Stockport County,3-0,3,0,2,2,3,3,H
1901-01-05,1900,Burnley,Lincoln City,1-0,1,0,2,2,1,1,H
1901-01-05,1900,Burton Swifts,Barnsley,1-1,1,1,2,2,2,0,D
1901-01-05,1900,Gainsborough Trinity,Blackpool,1-3,1,3,2,2,4,-2,A
1901-01-05,1900,Leicester City,Birmingham City,1-1,1,1,2,2,2,0,D
1901-01-12,1900,Arsenal,Burton Swifts,3-1,3,1,2,2,4,2,H
1901-01-12,1900,Birmingham City,New Brighton Tower,4-0,4,0,2,2,4,4,H
1901-01-12,1900,Blackpool,Walsall,1-0,1,0,2,2,1,1,H
1901-01-12,1900,Chesterfield,Barnsley,1-2,1,2,2,2,3,-1,A
1901-01-12,1900,Glossop North End,Middlesbrough,2-0,2,0,2,2,2,2,H
1901-01-12,1900,Grimsby Town,Leicester City,4-1,4,1,2,2,5,3,H
1901-01-12,1900,Lincoln City,Port Vale,2-2,2,2,2,2,4,0,D
1901-01-12,1900,Manchester United,Burnley,0-1,0,1,2,2,1,-1,A
1901-01-12,1900,Stockport County,Gainsborough Trinity,1-2,1,2,2,2,3,-1,A
1901-01-19,1900,Barnsley,Arsenal,3-0,3,0,2,2,3,3,H
1901-01-19,1900,Burnley,Glossop North End,5-1,5,1,2,2,6,4,H
1901-01-19,1900,Burton Swifts,Blackpool,1-2,1,2,2,2,3,-1,A
1901-01-19,1900,Gainsborough Trinity,Birmingham City,1-2,1,2,2,2,3,-1,A
1901-01-19,1900,Leicester City,Lincoln City,0-2,0,2,2,2,2,-2,A
1901-01-19,1900,Middlesbrough,Chesterfield,2-0,2,0,2,2,2,2,H
1901-01-19,1900,New Brighton Tower,Grimsby Town,5-0,5,0,2,2,5,5,H
1901-01-19,1900,Port Vale,Manchester United,2-0,2,0,2,2,2,2,H
1901-01-19,1900,Walsall,Stockport County,1-3,1,3,2,2,4,-2,A
1901-01-26,1900,Burnley,Chesterfield,5-1,5,1,2,2,6,4,H
1901-01-26,1900,Grimsby Town,Blackpool,2-0,2,0,2,2,2,2,H
1901-01-26,1900,Lincoln City,Arsenal,3-3,3,3,2,2,6,0,D
1901-02-09,1900,Barnsley,Stockport County,2-0,2,0,2,2,2,2,H
1901-02-09,1900,Gainsborough Trinity,Lincoln City,1-1,1,1,2,2,2,0,D
1901-02-09,1900,Glossop North End,Port Vale,1-2,1,2,2,2,3,-1,A
1901-02-09,1900,Walsall,Grimsby Town,0-0,0,0,2,2,0,0,D
1901-02-16,1900,Birmingham City,Barnsley,3-1,3,1,2,2,4,2,H
1901-02-16,1900,Burnley,Port Vale,1-0,1,0,2,2,1,1,H
1901-02-16,1900,Chesterfield,Blackpool,2-0,2,0,2,2,2,2,H
1901-02-16,1900,Glossop North End,New Brighton Tower,0-1,0,1,2,2,1,-1,A
1901-02-16,1900,Grimsby Town,Burton Swifts,5-2,5,2,2,2,7,3,H
1901-02-16,1900,Lincoln City,Walsall,2-0,2,0,2,2,2,2,H
1901-02-16,1900,Manchester United,Gainsborough Trinity,0-0,0,0,2,2,0,0,D
1901-02-16,1900,Middlesbrough,Leicester City,2-1,2,1,2,2,3,1,H
1901-02-16,1900,Stockport County,Arsenal,3-1,3,1,2,2,4,2,H
1901-02-19,1900,Chesterfield,Arsenal,0-1,0,1,2,2,1,-1,A
1901-02-19,1900,New Brighton Tower,Manchester United,2-0,2,0,2,2,2,2,H
1901-02-21,1900,Leicester City,Glossop North End,1-2,1,2,2,2,3,-1,A
1901-02-23,1900,Barnsley,Grimsby Town,2-3,2,3,2,2,5,-1,A
1901-02-23,1900,Blackpool,Stockport County,3-0,3,0,2,2,3,3,H
1901-02-23,1900,Burton Swifts,Lincoln City,0-0,0,0,2,2,0,0,D
1901-02-23,1900,Port Vale,Chesterfield,5-1,5,1,2,2,6,4,H
1901-02-25,1900,Walsall,Manchester United,1-1,1,1,2,2,2,0,D
1901-02-27,1900,Gainsborough Trinity,Glossop North End,1-1,1,1,2,2,2,0,D
1901-03-02,1900,Birmingham City,Blackpool,10-1,10,1,2,2,11,9,H
1901-03-02,1900,Chesterfield,Stockport County,4-2,4,2,2,2,6,2,H
1901-03-02,1900,Glossop North End,Walsall,2-0,2,0,2,2,2,2,H
1901-03-02,1900,Grimsby Town,Arsenal,1-0,1,0,2,2,1,1,H
1901-03-02,1900,Lincoln City,Barnsley,3-0,3,0,2,2,3,3,H
1901-03-02,1900,Manchester United,Burton Swifts,1-1,1,1,2,2,2,0,D
1901-03-02,1900,Middlesbrough,Gainsborough Trinity,9-2,9,2,2,2,11,7,H
1901-03-02,1900,Port Vale,Leicester City,0-0,0,0,2,2,0,0,D
1901-03-09,1900,Arsenal,Lincoln City,0-0,0,0,2,2,0,0,D
1901-03-09,1900,Blackpool,Grimsby Town,0-1,0,1,2,2,1,-1,A
1901-03-09,1900,Burton Swifts,Glossop North End,1-3,1,3,2,2,4,-2,A
1901-03-09,1900,Gainsborough Trinity,Burnley,3-0,3,0,2,2,3,3,H
1901-03-09,1900,Leicester City,Chesterfield,1-3,1,3,2,2,4,-2,A
1901-03-09,1900,Middlesbrough,Walsall,2-1,2,1,2,2,3,1,H
1901-03-09,1900,New Brighton Tower,Port Vale,1-1,1,1,2,2,2,0,D
1901-03-09,1900,Stockport County,Birmingham City,0-0,0,0,2,2,0,0,D
1901-03-11,1900,Port Vale,Middlesbrough,0-2,0,2,2,2,2,-2,A
1901-03-13,1900,Manchester United,Barnsley,1-0,1,0,2,2,1,1,H
1901-03-14,1900,Barnsley,Middlesbrough,3-1,3,1,2,2,4,2,H
1901-03-16,1900,Burnley,Walsall,0-0,0,0,2,2,0,0,D
1901-03-16,1900,Chesterfield,Birmingham City,1-1,1,1,2,2,2,0,D
1901-03-16,1900,Glossop North End,Barnsley,2-1,2,1,2,2,3,1,H
1901-03-16,1900,Leicester City,New Brighton Tower,1-1,1,1,2,2,2,0,D
1901-03-16,1900,Lincoln City,Blackpool,3-0,3,0,2,2,3,3,H
1901-03-16,1900,Manchester United,Arsenal,1-0,1,0,2,2,1,1,H
1901-03-16,1900,Middlesbrough,Burton Swifts,3-1,3,1,2,2,4,2,H
1901-03-16,1900,Port Vale,Gainsborough Trinity,1-1,1,1,2,2,2,0,D
1901-03-16,1900,Stockport County,Grimsby Town,0-1,0,1,2,2,1,-1,A
1901-03-20,1900,Blackpool,Barnsley,1-1,1,1,2,2,2,0,D
1901-03-20,1900,Manchester United,Leicester City,2-3,2,3,2,2,5,-1,A
1901-03-23,1900,Arsenal,Glossop North End,2-0,2,0,2,2,2,2,H
1901-03-23,1900,Blackpool,Manchester United,1-2,1,2,2,2,3,-1,A
1901-03-23,1900,Burton Swifts,Burnley,1-0,1,0,2,2,1,1,H
1901-03-23,1900,Gainsborough Trinity,Leicester City,0-0,0,0,2,2,0,0,D
1901-03-23,1900,New Brighton Tower,Chesterfield,1-1,1,1,2,2,2,0,D
1901-03-23,1900,Stockport County,Lincoln City,1-0,1,0,2,2,1,1,H
1901-03-23,1900,Walsall,Port Vale,2-1,2,1,2,2,3,1,H
1901-03-25,1900,New Brighton Tower,Middlesbrough,3-1,3,1,2,2,4,2,H
1901-03-30,1900,Burnley,Barnsley,4-0,4,0,2,2,4,4,H
1901-03-30,1900,Chesterfield,Grimsby Town,3-3,3,3,2,2,6,0,D
1901-03-30,1900,Glossop North End,Blackpool,6-0,6,0,2,2,6,6,H
1901-03-30,1900,Leicester City,Walsall,5-0,5,0,2,2,5,5,H
1901-03-30,1900,Lincoln City,Birmingham City,3-1,3,1,2,2,4,2,H
1901-03-30,1900,Manchester United,Stockport County,3-1,3,1,2,2,4,2,H
1901-03-30,1900,Middlesbrough,Arsenal,1-1,1,1,2,2,2,0,D
1901-03-30,1900,New Brighton Tower,Gainsborough Trinity,3-2,3,2,2,2,5,1,H
1901-03-30,1900,Port Vale,Burton Swifts,4-0,4,0,2,2,4,4,H
1901-04-01,1900,Birmingham City,Grimsby Town,2-1,2,1,2,2,3,1,H
1901-04-01,1900,Lincoln City,New Brighton Tower,2-0,2,0,2,2,2,2,H
1901-04-05,1900,Barnsley,Burnley,2-1,2,1,2,2,3,1,H
1901-04-05,1900,Blackpool,Port Vale,2-1,2,1,2,2,3,1,H
1901-04-05,1900,Chesterfield,Leicester City,1-0,1,0,2,2,1,1,H
1901-04-05,1900,Glossop North End,Burton Swifts,3-0,3,0,2,2,3,3,H
1901-04-05,1900,Grimsby Town,Gainsborough Trinity,0-0,0,0,2,2,0,0,D
1901-04-05,1900,Lincoln City,Manchester United,2-0,2,0,2,2,2,2,H
1901-04-05,1900,Stockport County,Middlesbrough,0-1,0,1,2,2,1,-1,A
1901-04-06,1900,Arsenal,Burnley,3-1,3,1,2,2,4,2,H
1901-04-06,1900,Barnsley,Port Vale,1-3,1,3,2,2,4,-2,A
1901-04-06,1900,Birmingham City,Manchester United,1-0,1,0,2,2,1,1,H
1901-04-06,1900,Blackpool,Middlesbrough,3-0,3,0,2,2,3,3,H
1901-04-06,1900,Gainsborough Trinity,Chesterfield,2-3,2,3,2,2,5,-1,A
1901-04-06,1900,Stockport County,Glossop North End,1-3,1,3,2,2,4,-2,A
1901-04-06,1900,Walsall,New Brighton Tower,3-3,3,3,2,2,6,0,D
1901-04-08,1900,Arsenal,Blackpool,3-1,3,1,2,2,4,2,H
1901-04-08,1900,Barnsley,Glossop North End,2-2,2,2,2,2,4,0,D
1901-04-08,1900,Birmingham City,Walsall,2-1,2,1,2,2,3,1,H
1901-04-08,1900,Chesterfield,Lincoln City,2-0,2,0,2,2,2,2,H
1901-04-08,1900,Leicester City,Gainsborough Trinity,1-0,1,0,2,2,1,1,H
1901-04-08,1900,New Brighton Tower,Burton Swifts,3-1,3,1,2,2,4,2,H
1901-04-09,1900,Barnsley,Manchester United,6-2,6,2,2,2,8,4,H
1901-04-09,1900,Leicester City,Blackpool,3-1,3,1,2,2,4,2,H
1901-04-09,1900,Middlesbrough,Burnley,0-0,0,0,2,2,0,0,D
1901-04-13,1900,Burnley,Blackpool,4-0,4,0,2,2,4,4,H
1901-04-13,1900,Gainsborough Trinity,Walsall,1-0,1,0,2,2,1,1,H
1901-04-13,1900,Glossop North End,Birmingham City,2-0,2,0,2,2,2,2,H
1901-04-13,1900,Lincoln City,Chesterfield,2-0,2,0,2,2,2,2,H
1901-04-13,1900,Manchester United,Grimsby Town,1-0,1,0,2,2,1,1,H
1901-04-13,1900,Middlesbrough,Stockport County,2-0,2,0,2,2,2,2,H
1901-04-13,1900,Port Vale,Arsenal,1-0,1,0,2,2,1,1,H
1901-04-15,1900,Burton Swifts,Birmingham City,0-2,0,2,2,2,2,-2,A
1901-04-20,1900,Barnsley,New Brighton Tower,1-1,1,1,2,2,2,0,D
1901-04-20,1900,Birmingham City,Middlesbrough,2-1,2,1,2,2,3,1,H
1901-04-20,1900,Burton Swifts,Gainsborough Trinity,1-0,1,0,2,2,1,1,H
1901-04-20,1900,Chesterfield,Walsall,1-1,1,1,2,2,2,0,D
1901-04-20,1900,Grimsby Town,Glossop North End,1-0,1,0,2,2,1,1,H
1901-04-20,1900,Stockport County,Burnley,3-2,3,2,2,2,5,1,H
1901-04-22,1900,Arsenal,Birmingham City,1-0,1,0,2,2,1,1,H
1901-04-22,1900,Walsall,Middlesbrough,0-0,0,0,2,2,0,0,D
1901-04-27,1900,Burnley,Birmingham City,1-0,1,0,2,2,1,1,H
1901-04-27,1900,Glossop North End,Lincoln City,2-0,2,0,2,2,2,2,H
1901-04-27,1900,Manchester United,Chesterfield,1-0,1,0,2,2,1,1,H
1901-04-27,1900,Middlesbrough,Grimsby Town,0-0,0,0,2,2,0,0,D
1901-04-27,1900,New Brighton Tower,Arsenal,1-0,1,0,2,2,1,1,H
1901-04-27,1900,Stockport County,Burton Swifts,2-0,2,0,2,2,2,2,H
1901-09-02,1901,Arsenal,Barnsley,2-1,2,1,2,2,3,1,H
1901-09-02,1901,West Bromwich Albion,Glossop North End,0-1,0,1,2,2,1,-1,A
1901-09-07,1901,Arsenal,Leicester City,2-0,2,0,2,2,2,2,H
1901-09-07,1901,Barnsley,Burton United,3-2,3,2,2,2,5,1,H
1901-09-07,1901,Blackpool,Bristol City,0-2,0,2,2,2,2,-2,A
1901-09-07,1901,Doncaster Rovers,Port Vale,3-3,3,3,2,2,6,0,D
1901-09-07,1901,Glossop North End,Chesterfield,3-1,3,1,2,2,4,2,H
1901-09-07,1901,Lincoln City,Burnley,1-0,1,0,2,2,1,1,H
1901-09-07,1901,Manchester United,Gainsborough Trinity,3-0,3,0,2,2,3,3,H
1901-09-07,1901,Stockport County,Middlesbrough,1-3,1,3,2,2,4,-2,A
1901-09-07,1901,West Bromwich Albion,Preston North End,3-1,3,1,2,2,4,2,H
1901-09-09,1901,Burnley,Stockport County,3-0,3,0,2,2,3,3,H
1901-09-09,1901,Port Vale,Bristol City,3-0,3,0,2,2,3,3,H
1901-09-09,1901,West Bromwich Albion,Chesterfield,4-0,4,0,2,2,4,4,H
1901-09-14,1901,Bristol City,Stockport County,3-0,3,0,2,2,3,3,H
1901-09-14,1901,Burnley,West Bromwich Albion,0-0,0,0,2,2,0,0,D
1901-09-14,1901,Burton United,Blackpool,1-1,1,1,2,2,2,0,D
1901-09-14,1901,Chesterfield,Doncaster Rovers,0-0,0,0,2,2,0,0,D
1901-09-14,1901,Gainsborough Trinity,Glossop North End,2-1,2,1,2,2,3,1,H
1901-09-14,1901,Leicester City,Barnsley,2-0,2,0,2,2,2,2,H
1901-09-14,1901,Middlesbrough,Manchester United,5-0,5,0,2,2,5,5,H
1901-09-14,1901,Port Vale,Lincoln City,1-2,1,2,2,2,3,-1,A
1901-09-14,1901,Preston North End,Arsenal,2-0,2,0,2,2,2,2,H
1901-09-21,1901,Arsenal,Burnley,4-0,4,0,2,2,4,4,H
1901-09-21,1901,Barnsley,Preston North End,0-4,0,4,2,2,4,-4,A
1901-09-21,1901,Doncaster Rovers,Gainsborough Trinity,3-0,3,0,2,2,3,3,H
1901-09-21,1901,Glossop North End,Middlesbrough,1-0,1,0,2,2,1,1,H
1901-09-21,1901,Leicester City,Burton United,4-0,4,0,2,2,4,4,H
1901-09-21,1901,Lincoln City,Chesterfield,4-0,4,0,2,2,4,4,H
1901-09-21,1901,Manchester United,Bristol City,1-0,1,0,2,2,1,1,H
1901-09-21,1901,Stockport County,Blackpool,3-1,3,1,2,2,4,2,H
1901-09-21,1901,West Bromwich Albion,Port Vale,3-1,3,1,2,2,4,2,H
1901-09-28,1901,Blackpool,Manchester United,2-4,2,4,2,2,6,-2,A
1901-09-28,1901,Bristol City,Glossop North End,2-0,2,0,2,2,2,2,H
1901-09-28,1901,Burnley,Barnsley,2-0,2,0,2,2,2,2,H
1901-09-28,1901,Burton United,Stockport County,3-2,3,2,2,2,5,1,H
1901-09-28,1901,Chesterfield,West Bromwich Albion,0-3,0,3,2,2,3,-3,A
1901-09-28,1901,Gainsborough Trinity,Lincoln City,2-2,2,2,2,2,4,0,D
1901-09-28,1901,Middlesbrough,Doncaster Rovers,6-0,6,0,2,2,6,6,H
1901-09-28,1901,Port Vale,Arsenal,1-0,1,0,2,2,1,1,H
1901-09-28,1901,Preston North End,Leicester City,5-0,5,0,2,2,5,5,H
1901-10-05,1901,Arsenal,Chesterfield,3-2,3,2,2,2,5,1,H
1901-10-05,1901,Barnsley,Port Vale,4-0,4,0,2,2,4,4,H
1901-10-05,1901,Doncaster Rovers,Bristol City,3-0,3,0,2,2,3,3,H
1901-10-05,1901,Glossop North End,Blackpool,3-1,3,1,2,2,4,2,H
1901-10-05,1901,Leicester City,Burnley,2-1,2,1,2,2,3,1,H
1901-10-05,1901,Lincoln City,Middlesbrough,2-1,2,1,2,2,3,1,H
1901-10-05,1901,Manchester United,Stockport County,3-3,3,3,2,2,6,0,D
1901-10-05,1901,Preston North End,Burton United,1-0,1,0,2,2,1,1,H
1901-10-05,1901,West Bromwich Albion,Gainsborough Trinity,7-0,7,0,2,2,7,7,H
1901-10-12,1901,Blackpool,Doncaster Rovers,3-1,3,1,2,2,4,2,H
1901-10-12,1901,Bristol City,Lincoln City,1-1,1,1,2,2,2,0,D
1901-10-12,1901,Burnley,Preston North End,0-3,0,3,2,2,3,-3,A
1901-10-12,1901,Burton United,Manchester United,0-0,0,0,2,2,0,0,D
1901-10-12,1901,Chesterfield,Barnsley,1-2,1,2,2,2,3,-1,A
1901-10-12,1901,Gainsborough Trinity,Arsenal,2-2,2,2,2,2,4,0,D
1901-10-12,1901,Middlesbrough,West Bromwich Albion,1-2,1,2,2,2,3,-1,A
1901-10-12,1901,Port Vale,Leicester City,3-0,3,0,2,2,3,3,H
1901-10-12,1901,Stockport County,Glossop North End,0-0,0,0,2,2,0,0,D
1901-10-19,1901,Arsenal,Middlesbrough,0-3,0,3,2,2,3,-3,A
1901-10-19,1901,Barnsley,Gainsborough Trinity,2-0,2,0,2,2,2,2,H
1901-10-19,1901,Burnley,Burton United,0-0,0,0,2,2,0,0,D
1901-10-19,1901,Doncaster Rovers,Stockport County,2-0,2,0,2,2,2,2,H
1901-10-19,1901,Glossop North End,Manchester United,0-0,0,0,2,2,0,0,D
1901-10-19,1901,Leicester City,Chesterfield,3-0,3,0,2,2,3,3,H
1901-10-19,1901,Lincoln City,Blackpool,0-0,0,0,2,2,0,0,D
1901-10-19,1901,Preston North End,Port Vale,2-0,2,0,2,2,2,2,H
1901-10-19,1901,West Bromwich Albion,Bristol City,2-2,2,2,2,2,4,0,D
1901-10-26,1901,Blackpool,West Bromwich Albion,2-2,2,2,2,2,4,0,D
1901-10-26,1901,Bristol City,Arsenal,0-3,0,3,2,2,3,-3,A
1901-10-26,1901,Burton United,Glossop North End,1-1,1,1,2,2,2,0,D
1901-10-26,1901,Chesterfield,Preston North End,2-0,2,0,2,2,2,2,H
1901-10-26,1901,Gainsborough Trinity,Leicester City,3-3,3,3,2,2,6,0,D
1901-10-26,1901,Manchester United,Doncaster Rovers,6-0,6,0,2,2,6,6,H
1901-10-26,1901,Middlesbrough,Barnsley,2-1,2,1,2,2,3,1,H
1901-10-26,1901,Port Vale,Burnley,1-1,1,1,2,2,2,0,D
1901-10-26,1901,Stockport County,Lincoln City,2-1,2,1,2,2,3,1,H
1901-11-02,1901,Burnley,Chesterfield,0-0,0,0,2,2,0,0,D
1901-11-02,1901,Leicester City,Middlesbrough,0-2,0,2,2,2,2,-2,A
1901-11-09,1901,Blackpool,Barnsley,2-1,2,1,2,2,3,1,H
1901-11-09,1901,Bristol City,Leicester City,2-1,2,1,2,2,3,1,H
