Date,Season,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldif,result
1973-09-29,1973,Reading,Peterborough United,1-1,1,1,4,4,2,0,D
1973-09-29,1973,Rotherham United,Bury,1-0,1,0,4,4,1,1,H
1973-09-29,1973,Scunthorpe United,Hartlepool United,1-1,1,1,4,4,2,0,D
1973-09-29,1973,Torquay United,Swansea City,3-1,3,1,4,4,4,2,H
1973-09-29,1973,Workington,Northampton Town,1-0,1,0,4,4,1,1,H
1973-10-01,1973,Stockport County,Workington,1-1,1,1,4,4,2,0,D
1973-10-02,1973,Bury,Darlington,5-1,5,1,4,4,6,4,H
1973-10-02,1973,Colchester United,Torquay United,2-2,2,2,4,4,4,0,D
1973-10-02,1973,Doncaster Rovers,Peterborough United,3-1,3,1,4,4,4,2,H
1973-10-02,1973,Northampton Town,Swansea City,2-0,2,0,4,4,2,2,H
1973-10-03,1973,Bradford City,Scunthorpe United,2-1,2,1,4,4,3,1,H
1973-10-03,1973,Chester,Mansfield Town,1-1,1,1,4,4,2,0,D
1973-10-03,1973,Crewe Alexandra,Newport County,4-1,4,1,4,4,5,3,H
1973-10-03,1973,Exeter City,Hartlepool United,2-0,2,0,4,4,2,2,H
1973-10-03,1973,Gillingham,Rotherham United,1-1,1,1,4,4,2,0,D
1973-10-03,1973,Lincoln City,Barnsley,1-1,1,1,4,4,2,0,D
1973-10-03,1973,Reading,Brentford,1-0,1,0,4,4,1,1,H
1973-10-05,1973,Northampton Town,Torquay United,0-0,0,0,4,4,0,0,D
1973-10-06,1973,Barnsley,Bradford City,2-2,2,2,4,4,4,0,D
1973-10-06,1973,Bury,Chester,3-1,3,1,4,4,4,2,H
1973-10-06,1973,Crewe Alexandra,Stockport County,1-3,1,3,4,4,4,-2,A
1973-10-06,1973,Darlington,Rotherham United,1-1,1,1,4,4,2,0,D
1973-10-06,1973,Doncaster Rovers,Reading,0-0,0,0,4,4,0,0,D
1973-10-06,1973,Exeter City,Gillingham,2-1,2,1,4,4,3,1,H
1973-10-06,1973,Hartlepool United,Colchester United,0-0,0,0,4,4,0,0,D
1973-10-06,1973,Lincoln City,Brentford,3-2,3,2,4,4,5,1,H
1973-10-06,1973,Peterborough United,Workington,2-0,2,0,4,4,2,2,H
1973-10-06,1973,Swansea City,Scunthorpe United,1-2,1,2,4,4,3,-1,A
1973-10-09,1973,Newport County,Mansfield Town,2-0,2,0,4,4,2,2,H
1973-10-12,1973,Colchester United,Darlington,3-0,3,0,4,4,3,3,H
1973-10-13,1973,Bradford City,Northampton Town,1-1,1,1,4,4,2,0,D
1973-10-13,1973,Brentford,Peterborough United,0-1,0,1,4,4,1,-1,A
1973-10-13,1973,Chester,Doncaster Rovers,3-0,3,0,4,4,3,3,H
1973-10-13,1973,Gillingham,Bury,3-0,3,0,4,4,3,3,H
1973-10-13,1973,Mansfield Town,Hartlepool United,2-0,2,0,4,4,2,2,H
1973-10-13,1973,Reading,Lincoln City,0-0,0,0,4,4,0,0,D
1973-10-13,1973,Rotherham United,Exeter City,4-0,4,0,4,4,4,4,H
1973-10-13,1973,Scunthorpe United,Newport County,0-0,0,0,4,4,0,0,D
1973-10-13,1973,Stockport County,Swansea City,0-1,0,1,4,4,1,-1,A
1973-10-13,1973,Torquay United,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1973-10-13,1973,Workington,Barnsley,1-0,1,0,4,4,1,1,H
1973-10-19,1973,Colchester United,Scunthorpe United,2-0,2,0,4,4,2,2,H
1973-10-20,1973,Barnsley,Newport County,1-1,1,1,4,4,2,0,D
1973-10-20,1973,Brentford,Rotherham United,1-1,1,1,4,4,2,0,D
1973-10-20,1973,Chester,Gillingham,2-4,2,4,4,4,6,-2,A
1973-10-20,1973,Crewe Alexandra,Bury,1-0,1,0,4,4,1,1,H
1973-10-20,1973,Doncaster Rovers,Hartlepool United,2-2,2,2,4,4,4,0,D
1973-10-20,1973,Lincoln City,Darlington,2-1,2,1,4,4,3,1,H
1973-10-20,1973,Northampton Town,Exeter City,1-2,1,2,4,4,3,-1,A
1973-10-20,1973,Peterborough United,Swansea City,3-0,3,0,4,4,3,3,H
1973-10-20,1973,Reading,Mansfield Town,3-0,3,0,4,4,3,3,H
1973-10-20,1973,Stockport County,Bradford City,0-1,0,1,4,4,1,-1,A
1973-10-20,1973,Torquay United,Workington,3-0,3,0,4,4,3,3,H
1973-10-22,1973,Darlington,Exeter City,1-0,1,0,4,4,1,1,H
1973-10-22,1973,Hartlepool United,Bury,1-1,1,1,4,4,2,0,D
1973-10-22,1973,Mansfield Town,Stockport County,5-0,5,0,4,4,5,5,H
1973-10-22,1973,Peterborough United,Lincoln City,1-0,1,0,4,4,1,1,H
1973-10-23,1973,Barnsley,Doncaster Rovers,2-0,2,0,4,4,2,2,H
1973-10-23,1973,Newport County,Northampton Town,3-1,3,1,4,4,4,2,H
1973-10-23,1973,Rotherham United,Bradford City,2-1,2,1,4,4,3,1,H
1973-10-23,1973,Scunthorpe United,Gillingham,1-1,1,1,4,4,2,0,D
1973-10-23,1973,Swansea City,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1973-10-24,1973,Reading,Colchester United,1-1,1,1,4,4,2,0,D
1973-10-24,1973,Torquay United,Brentford,3-0,3,0,4,4,3,3,H
1973-10-24,1973,Workington,Chester,1-1,1,1,4,4,2,0,D
1973-10-27,1973,Bradford City,Chester,1-1,1,1,4,4,2,0,D
1973-10-27,1973,Bury,Northampton Town,3-1,3,1,4,4,4,2,H
1973-10-27,1973,Darlington,Doncaster Rovers,1-0,1,0,4,4,1,1,H
1973-10-27,1973,Exeter City,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1973-10-27,1973,Gillingham,Stockport County,2-1,2,1,4,4,3,1,H
1973-10-27,1973,Hartlepool United,Lincoln City,0-2,0,2,4,4,2,-2,A
1973-10-27,1973,Mansfield Town,Torquay United,2-1,2,1,4,4,3,1,H
1973-10-27,1973,Newport County,Peterborough United,0-1,0,1,4,4,1,-1,A
1973-10-27,1973,Rotherham United,Colchester United,0-0,0,0,4,4,0,0,D
1973-10-27,1973,Scunthorpe United,Brentford,4-1,4,1,4,4,5,3,H
1973-10-27,1973,Swansea City,Barnsley,2-0,2,0,4,4,2,2,H
1973-10-27,1973,Workington,Reading,0-0,0,0,4,4,0,0,D
1973-10-31,1973,Bradford City,Gillingham,0-0,0,0,4,4,0,0,D
1973-11-02,1973,Colchester United,Workington,3-0,3,0,4,4,3,3,H
1973-11-02,1973,Stockport County,Scunthorpe United,3-1,3,1,4,4,4,2,H
1973-11-03,1973,Barnsley,Bury,3-2,3,2,4,4,5,1,H
1973-11-03,1973,Brentford,Mansfield Town,4-1,4,1,4,4,5,3,H
1973-11-03,1973,Chester,Rotherham United,1-0,1,0,4,4,1,1,H
1973-11-03,1973,Crewe Alexandra,Darlington,1-1,1,1,4,4,2,0,D
1973-11-03,1973,Doncaster Rovers,Swansea City,3-1,3,1,4,4,4,2,H
1973-11-03,1973,Lincoln City,Newport County,3-0,3,0,4,4,3,3,H
1973-11-03,1973,Northampton Town,Hartlepool United,1-0,1,0,4,4,1,1,H
1973-11-03,1973,Peterborough United,Exeter City,2-0,2,0,4,4,2,2,H
1973-11-03,1973,Reading,Gillingham,0-1,0,1,4,4,1,-1,A
1973-11-03,1973,Torquay United,Bradford City,1-0,1,0,4,4,1,1,H
1973-11-09,1973,Newport County,Doncaster Rovers,3-1,3,1,4,4,4,2,H
1973-11-10,1973,Bradford City,Reading,4-3,4,3,4,4,7,1,H
1973-11-10,1973,Bury,Peterborough United,0-2,0,2,4,4,2,-2,A
1973-11-10,1973,Darlington,Northampton Town,2-3,2,3,4,4,5,-1,A
1973-11-10,1973,Exeter City,Barnsley,6-1,6,1,4,4,7,5,H
1973-11-10,1973,Gillingham,Torquay United,2-1,2,1,4,4,3,1,H
1973-11-10,1973,Hartlepool United,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1973-11-10,1973,Mansfield Town,Colchester United,2-2,2,2,4,4,4,0,D
1973-11-10,1973,Rotherham United,Stockport County,1-2,1,2,4,4,3,-1,A
1973-11-10,1973,Scunthorpe United,Chester,2-1,2,1,4,4,3,1,H
1973-11-10,1973,Swansea City,Lincoln City,3-0,3,0,4,4,3,3,H
1973-11-10,1973,Workington,Brentford,0-2,0,2,4,4,2,-2,A
1973-11-12,1973,Darlington,Swansea City,1-1,1,1,4,4,2,0,D
1973-11-12,1973,Hartlepool United,Newport County,0-1,0,1,4,4,1,-1,A
1973-11-12,1973,Stockport County,Brentford,1-1,1,1,4,4,2,0,D
1973-11-13,1973,Bury,Lincoln City,2-1,2,1,4,4,3,1,H
1973-11-13,1973,Northampton Town,Barnsley,2-1,2,1,4,4,3,1,H
1973-11-13,1973,Rotherham United,Torquay United,1-0,1,0,4,4,1,1,H
1973-11-13,1973,Scunthorpe United,Reading,1-0,1,0,4,4,1,1,H
1973-11-14,1973,Bradford City,Mansfield Town,3-1,3,1,4,4,4,2,H
1973-11-14,1973,Chester,Colchester United,0-4,0,4,4,4,4,-4,A
1973-11-14,1973,Crewe Alexandra,Peterborough United,2-1,2,1,4,4,3,1,H
1973-11-14,1973,Exeter City,Doncaster Rovers,1-2,1,2,4,4,3,-1,A
1973-11-14,1973,Gillingham,Workington,4-0,4,0,4,4,4,4,H
1973-11-17,1973,Barnsley,Crewe Alexandra,2-1,2,1,4,4,3,1,H
1973-11-17,1973,Brentford,Chester,3-0,3,0,4,4,3,3,H
1973-11-17,1973,Colchester United,Stockport County,3-1,3,1,4,4,4,2,H
1973-11-17,1973,Doncaster Rovers,Bury,1-1,1,1,4,4,2,0,D
1973-11-17,1973,Lincoln City,Exeter City,2-1,2,1,4,4,3,1,H
1973-11-17,1973,Mansfield Town,Gillingham,2-2,2,2,4,4,4,0,D
1973-11-17,1973,Newport County,Darlington,2-0,2,0,4,4,2,2,H
1973-11-17,1973,Peterborough United,Northampton Town,3-0,3,0,4,4,3,3,H
1973-11-17,1973,Reading,Rotherham United,1-0,1,0,4,4,1,1,H
1973-11-17,1973,Swansea City,Hartlepool United,0-0,0,0,4,4,0,0,D
1973-11-17,1973,Torquay United,Scunthorpe United,1-1,1,1,4,4,2,0,D
1973-11-17,1973,Workington,Bradford City,1-0,1,0,4,4,1,1,H
1973-12-01,1973,Brentford,Gillingham,0-3,0,3,4,4,3,-3,A
1973-12-01,1973,Colchester United,Bradford City,4-0,4,0,4,4,4,4,H
1973-12-01,1973,Lincoln City,Crewe Alexandra,4-2,4,2,4,4,6,2,H
1973-12-01,1973,Mansfield Town,Rotherham United,3-0,3,0,4,4,3,3,H
1973-12-01,1973,Newport County,Bury,1-0,1,0,4,4,1,1,H
1973-12-01,1973,Peterborough United,Hartlepool United,2-0,2,0,4,4,2,2,H
1973-12-01,1973,Swansea City,Exeter City,2-0,2,0,4,4,2,2,H
1973-12-01,1973,Torquay United,Stockport County,2-2,2,2,4,4,4,0,D
1973-12-08,1973,Bradford City,Brentford,1-1,1,1,4,4,2,0,D
1973-12-08,1973,Bury,Swansea City,0-2,0,2,4,4,2,-2,A
1973-12-08,1973,Chester,Torquay United,1-1,1,1,4,4,2,0,D
1973-12-08,1973,Crewe Alexandra,Doncaster Rovers,4-0,4,0,4,4,4,4,H
1973-12-08,1973,Darlington,Peterborough United,2-2,2,2,4,4,4,0,D
1973-12-08,1973,Exeter City,Newport County,0-1,0,1,4,4,1,-1,A
1973-12-08,1973,Gillingham,Colchester United,4-1,4,1,4,4,5,3,H
1973-12-08,1973,Hartlepool United,Barnsley,1-2,1,2,4,4,3,-1,A
1973-12-08,1973,Northampton Town,Lincoln City,1-0,1,0,4,4,1,1,H
1973-12-08,1973,Rotherham United,Workington,1-1,1,1,4,4,2,0,D
1973-12-08,1973,Scunthorpe United,Mansfield Town,5-3,5,3,4,4,8,2,H
1973-12-08,1973,Stockport County,Reading,0-0,0,0,4,4,0,0,D
1973-12-15,1973,Brentford,Darlington,0-0,0,0,4,4,0,0,D
1973-12-15,1973,Stockport County,Colchester United,0-3,0,3,4,4,3,-3,A
1973-12-15,1973,Torquay United,Newport County,3-2,3,2,4,4,5,1,H
1973-12-15,1973,Workington,Exeter City,3-1,3,1,4,4,4,2,H
1973-12-22,1973,Barnsley,Brentford,2-1,2,1,4,4,3,1,H
1973-12-22,1973,Bury,Rotherham United,3-1,3,1,4,4,4,2,H
1973-12-22,1973,Crewe Alexandra,Bradford City,1-0,1,0,4,4,1,1,H
1973-12-22,1973,Darlington,Mansfield Town,1-0,1,0,4,4,1,1,H
1973-12-22,1973,Doncaster Rovers,Gillingham,1-2,1,2,4,4,3,-1,A
1973-12-22,1973,Exeter City,Colchester United,1-0,1,0,4,4,1,1,H
1973-12-22,1973,Hartlepool United,Scunthorpe United,3-0,3,0,4,4,3,3,H
1973-12-22,1973,Lincoln City,Chester,2-2,2,2,4,4,4,0,D
1973-12-22,1973,Newport County,Stockport County,3-1,3,1,4,4,4,2,H
1973-12-22,1973,Northampton Town,Workington,1-0,1,0,4,4,1,1,H
1973-12-22,1973,Peterborough United,Reading,2-0,2,0,4,4,2,2,H
1973-12-22,1973,Swansea City,Torquay United,0-1,0,1,4,4,1,-1,A
1973-12-26,1973,Bradford City,Darlington,3-0,3,0,4,4,3,3,H
1973-12-26,1973,Brentford,Newport County,1-1,1,1,4,4,2,0,D
1973-12-26,1973,Chester,Crewe Alexandra,1-0,1,0,4,4,1,1,H
1973-12-26,1973,Colchester United,Peterborough United,1-1,1,1,4,4,2,0,D
1973-12-26,1973,Gillingham,Northampton Town,3-1,3,1,4,4,4,2,H
1973-12-26,1973,Mansfield Town,Lincoln City,4-3,4,3,4,4,7,1,H
1973-12-26,1973,Reading,Swansea City,1-2,1,2,4,4,3,-1,A
1973-12-26,1973,Rotherham United,Barnsley,2-1,2,1,4,4,3,1,H
1973-12-26,1973,Scunthorpe United,Doncaster Rovers,2-1,2,1,4,4,3,1,H
1973-12-26,1973,Stockport County,Bury,3-2,3,2,4,4,5,1,H
1973-12-26,1973,Torquay United,Exeter City,0-0,0,0,4,4,0,0,D
1973-12-26,1973,Workington,Hartlepool United,0-2,0,2,4,4,2,-2,A
1973-12-29,1973,Bradford City,Bury,4-2,4,2,4,4,6,2,H
1973-12-29,1973,Chester,Newport County,3-0,3,0,4,4,3,3,H
1973-12-29,1973,Colchester United,Northampton Town,1-0,1,0,4,4,1,1,H
1973-12-29,1973,Gillingham,Swansea City,1-1,1,1,4,4,2,0,D
1973-12-29,1973,Mansfield Town,Barnsley,2-2,2,2,4,4,4,0,D
1973-12-29,1973,Reading,Hartlepool United,1-1,1,1,4,4,2,0,D
1973-12-29,1973,Rotherham United,Crewe Alexandra,1-1,1,1,4,4,2,0,D
1973-12-29,1973,Scunthorpe United,Peterborough United,2-1,2,1,4,4,3,1,H
1973-12-29,1973,Stockport County,Lincoln City,2-2,2,2,4,4,4,0,D
1973-12-29,1973,Torquay United,Doncaster Rovers,3-0,3,0,4,4,3,3,H
1974-01-01,1973,Barnsley,Scunthorpe United,5-0,5,0,4,4,5,5,H
1974-01-01,1973,Bury,Workington,3-1,3,1,4,4,4,2,H
1974-01-01,1973,Crewe Alexandra,Colchester United,1-2,1,2,4,4,3,-1,A
1974-01-01,1973,Darlington,Reading,2-1,2,1,4,4,3,1,H
1974-01-01,1973,Doncaster Rovers,Bradford City,2-2,2,2,4,4,4,0,D
1974-01-01,1973,Exeter City,Brentford,2-1,2,1,4,4,3,1,H
1974-01-01,1973,Hartlepool United,Chester,0-0,0,0,4,4,0,0,D
1974-01-01,1973,Lincoln City,Torquay United,3-0,3,0,4,4,3,3,H
1974-01-01,1973,Newport County,Gillingham,3-3,3,3,4,4,6,0,D
1974-01-01,1973,Northampton Town,Mansfield Town,2-0,2,0,4,4,2,2,H
1974-01-01,1973,Peterborough United,Stockport County,3-2,3,2,4,4,5,1,H
1974-01-01,1973,Swansea City,Rotherham United,4-2,4,2,4,4,6,2,H
1974-01-05,1973,Brentford,Swansea City,0-2,0,2,4,4,2,-2,A
1974-01-05,1973,Colchester United,Lincoln City,4-1,4,1,4,4,5,3,H
1974-01-05,1973,Gillingham,Barnsley,1-1,1,1,4,4,2,0,D
1974-01-05,1973,Hartlepool United,Northampton Town,1-0,1,0,4,4,1,1,H
1974-01-05,1973,Reading,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1974-01-05,1973,Stockport County,Exeter City,0-1,0,1,4,4,1,-1,A
1974-01-05,1973,Torquay United,Darlington,0-0,0,0,4,4,0,0,D
1974-01-05,1973,Workington,Newport County,3-2,3,2,4,4,5,1,H
1974-01-12,1973,Barnsley,Torquay United,1-0,1,0,4,4,1,1,H
1974-01-12,1973,Bury,Reading,1-0,1,0,4,4,1,1,H
1974-01-12,1973,Crewe Alexandra,Scunthorpe United,1-0,1,0,4,4,1,1,H
1974-01-12,1973,Darlington,Gillingham,1-3,1,3,4,4,4,-2,A
1974-01-12,1973,Doncaster Rovers,Brentford,1-2,1,2,4,4,3,-1,A
1974-01-12,1973,Exeter City,Chester,2-1,2,1,4,4,3,1,H
1974-01-12,1973,Hartlepool United,Rotherham United,2-0,2,0,4,4,2,2,H
1974-01-12,1973,Lincoln City,Workington,2-0,2,0,4,4,2,2,H
1974-01-12,1973,Newport County,Colchester United,1-3,1,3,4,4,4,-2,A
1974-01-12,1973,Northampton Town,Stockport County,2-0,2,0,4,4,2,2,H
1974-01-12,1973,Peterborough United,Bradford City,1-1,1,1,4,4,2,0,D
1974-01-12,1973,Swansea City,Mansfield Town,2-0,2,0,4,4,2,2,H
1974-01-19,1973,Brentford,Hartlepool United,1-2,1,2,4,4,3,-1,A
1974-01-19,1973,Chester,Swansea City,1-0,1,0,4,4,1,1,H
1974-01-19,1973,Colchester United,Barnsley,2-0,2,0,4,4,2,2,H
1974-01-19,1973,Reading,Newport County,1-1,1,1,4,4,2,0,D
1974-01-19,1973,Scunthorpe United,Lincoln City,1-1,1,1,4,4,2,0,D
1974-01-19,1973,Torquay United,Bury,1-2,1,2,4,4,3,-1,A
1974-01-20,1973,Bradford City,Exeter City,1-0,1,0,4,4,1,1,H
1974-01-20,1973,Gillingham,Crewe Alexandra,3-0,3,0,4,4,3,3,H
1974-01-20,1973,Mansfield Town,Peterborough United,2-1,2,1,4,4,3,1,H
1974-01-20,1973,Rotherham United,Northampton Town,1-2,1,2,4,4,3,-1,A
1974-01-20,1973,Stockport County,Doncaster Rovers,0-0,0,0,4,4,0,0,D
1974-01-20,1973,Workington,Darlington,5-2,5,2,4,4,7,3,H
1974-01-26,1973,Crewe Alexandra,Brentford,0-0,0,0,4,4,0,0,D
1974-01-26,1973,Darlington,Stockport County,1-1,1,1,4,4,2,0,D
1974-01-26,1973,Hartlepool United,Torquay United,0-0,0,0,4,4,0,0,D
1974-01-27,1973,Barnsley,Chester,1-1,1,1,4,4,2,0,D
1974-01-27,1973,Bury,Mansfield Town,2-0,2,0,4,4,2,2,H
1974-01-27,1973,Darlington,Torquay United,0-0,0,0,4,4,0,0,D
1974-01-27,1973,Doncaster Rovers,Colchester United,2-0,2,0,4,4,2,2,H
1974-01-27,1973,Lincoln City,Rotherham United,2-1,2,1,4,4,3,1,H
1974-01-27,1973,Newport County,Exeter City,2-1,2,1,4,4,3,1,H
1974-01-27,1973,Northampton Town,Reading,3-3,3,3,4,4,6,0,D
1974-01-27,1973,Swansea City,Workington,1-0,1,0,4,4,1,1,H
1974-02-02,1973,Northampton Town,Brentford,0-0,0,0,4,4,0,0,D
1974-02-02,1973,Peterborough United,Chester,0-0,0,0,4,4,0,0,D
1974-02-03,1973,Barnsley,Reading,3-2,3,2,4,4,5,1,H
1974-02-03,1973,Bury,Colchester United,2-0,2,0,4,4,2,2,H
1974-02-03,1973,Crewe Alexandra,Workington,1-0,1,0,4,4,1,1,H
1974-02-03,1973,Darlington,Scunthorpe United,3-0,3,0,4,4,3,3,H
1974-02-03,1973,Doncaster Rovers,Rotherham United,1-2,1,2,4,4,3,-1,A
1974-02-03,1973,Hartlepool United,Stockport County,3-0,3,0,4,4,3,3,H
1974-02-03,1973,Lincoln City,Gillingham,2-3,2,3,4,4,5,-1,A
1974-02-03,1973,Newport County,Torquay United,2-2,2,2,4,4,4,0,D
1974-02-03,1973,Swansea City,Bradford City,0-1,0,1,4,4,1,-1,A
1974-02-08,1973,Colchester United,Swansea City,2-0,2,0,4,4,2,2,H
1974-02-09,1973,Brentford,Bury,1-2,1,2,4,4,3,-1,A
1974-02-10,1973,Bradford City,Lincoln City,4-0,4,0,4,4,4,4,H
1974-02-10,1973,Chester,Darlington,1-0,1,0,4,4,1,1,H
1974-02-10,1973,Gillingham,Hartlepool United,3-0,3,0,4,4,3,3,H
1974-02-10,1973,Mansfield Town,Crewe Alexandra,1-2,1,2,4,4,3,-1,A
1974-02-10,1973,Reading,Exeter City,4-1,4,1,4,4,5,3,H
1974-02-10,1973,Rotherham United,Newport County,1-1,1,1,4,4,2,0,D
1974-02-10,1973,Scunthorpe United,Northampton Town,1-2,1,2,4,4,3,-1,A
1974-02-10,1973,Stockport County,Barnsley,1-1,1,1,4,4,2,0,D
1974-02-10,1973,Workington,Doncaster Rovers,3-1,3,1,4,4,4,2,H
1974-02-16,1973,Darlington,Colchester United,1-0,1,0,4,4,1,1,H
1974-02-16,1973,Peterborough United,Brentford,1-0,1,0,4,4,1,1,H
1974-02-17,1973,Barnsley,Workington,4-0,4,0,4,4,4,4,H
1974-02-17,1973,Bury,Gillingham,3-2,3,2,4,4,5,1,H
1974-02-17,1973,Crewe Alexandra,Torquay United,0-0,0,0,4,4,0,0,D
1974-02-17,1973,Doncaster Rovers,Chester,1-2,1,2,4,4,3,-1,A
1974-02-17,1973,Hartlepool United,Mansfield Town,4-0,4,0,4,4,4,4,H
1974-02-17,1973,Lincoln City,Reading,0-2,0,2,4,4,2,-2,A
1974-02-17,1973,Newport County,Scunthorpe United,2-1,2,1,4,4,3,1,H
1974-02-17,1973,Northampton Town,Bradford City,3-0,3,0,4,4,3,3,H
1974-02-17,1973,Swansea City,Stockport County,3-0,3,0,4,4,3,3,H
1974-02-22,1973,Colchester United,Hartlepool United,3-0,3,0,4,4,3,3,H
1974-02-23,1973,Bradford City,Barnsley,3-0,3,0,4,4,3,3,H
1974-02-23,1973,Brentford,Lincoln City,2-1,2,1,4,4,3,1,H
1974-02-23,1973,Gillingham,Exeter City,2-1,2,1,4,4,3,1,H
1974-02-23,1973,Rotherham United,Darlington,0-1,0,1,4,4,1,-1,A
1974-02-23,1973,Scunthorpe United,Swansea City,0-0,0,0,4,4,0,0,D
1974-02-24,1973,Barnsley,Darlington,1-0,1,0,4,4,1,1,H
1974-02-24,1973,Chester,Bury,1-1,1,1,4,4,2,0,D
1974-02-24,1973,Mansfield Town,Newport County,2-1,2,1,4,4,3,1,H
1974-02-24,1973,Reading,Doncaster Rovers,5-0,5,0,4,4,5,5,H
1974-02-24,1973,Stockport County,Crewe Alexandra,0-0,0,0,4,4,0,0,D
1974-02-24,1973,Torquay United,Northampton Town,1-0,1,0,4,4,1,1,H
1974-02-24,1973,Workington,Peterborough United,4-1,4,1,4,4,5,3,H
1974-03-02,1973,Doncaster Rovers,Scunthorpe United,1-0,1,0,4,4,1,1,H
1974-03-02,1973,Exeter City,Torquay United,4-2,4,2,4,4,6,2,H
1974-03-02,1973,Newport County,Brentford,1-1,1,1,4,4,2,0,D
1974-03-02,1973,Peterborough United,Colchester United,2-0,2,0,4,4,2,2,H
1974-03-03,1973,Barnsley,Rotherham United,1-0,1,0,4,4,1,1,H
1974-03-03,1973,Bury,Stockport County,1-1,1,1,4,4,2,0,D
1974-03-03,1973,Crewe Alexandra,Chester,1-0,1,0,4,4,1,1,H
1974-03-03,1973,Darlington,Bradford City,2-1,2,1,4,4,3,1,H
1974-03-03,1973,Hartlepool United,Workington,3-0,3,0,4,4,3,3,H
1974-03-03,1973,Lincoln City,Mansfield Town,1-1,1,1,4,4,2,0,D
1974-03-03,1973,Northampton Town,Gillingham,0-0,0,0,4,4,0,0,D
1974-03-03,1973,Swansea City,Reading,2-1,2,1,4,4,3,1,H
1974-03-06,1973,Bradford City,Hartlepool United,2-0,2,0,4,4,2,2,H
1974-03-08,1973,Colchester United,Rotherham United,0-1,0,1,4,4,1,-1,A
1974-03-09,1973,Brentford,Scunthorpe United,2-1,2,1,4,4,3,1,H
1974-03-09,1973,Exeter City,Mansfield Town,1-1,1,1,4,4,2,0,D
1974-03-09,1973,Lincoln City,Hartlepool United,0-1,0,1,4,4,1,-1,A
1974-03-09,1973,Northampton Town,Bury,3-1,3,1,4,4,4,2,H
1974-03-09,1973,Peterborough United,Newport County,2-0,2,0,4,4,2,2,H
1974-03-10,1973,Barnsley,Swansea City,1-0,1,0,4,4,1,1,H
1974-03-10,1973,Chester,Bradford City,1-0,1,0,4,4,1,1,H
1974-03-10,1973,Crewe Alexandra,Exeter City,2-5,2,5,4,4,7,-3,A
1974-03-10,1973,Doncaster Rovers,Darlington,0-0,0,0,4,4,0,0,D
1974-03-10,1973,Reading,Workington,2-0,2,0,4,4,2,2,H
1974-03-10,1973,Stockport County,Gillingham,2-0,2,0,4,4,2,2,H
1974-03-10,1973,Torquay United,Mansfield Town,4-0,4,0,4,4,4,4,H
1974-03-16,1973,Exeter City,Northampton Town,1-1,1,1,4,4,2,0,D
1974-03-16,1973,Mansfield Town,Reading,1-1,1,1,4,4,2,0,D
1974-03-16,1973,Rotherham United,Brentford,1-1,1,1,4,4,2,0,D
1974-03-16,1973,Scunthorpe United,Colchester United,1-0,1,0,4,4,1,1,H
1974-03-16,1973,Swansea City,Peterborough United,0-2,0,2,4,4,2,-2,A
1974-03-17,1973,Bradford City,Stockport County,0-1,0,1,4,4,1,-1,A
1974-03-17,1973,Bury,Crewe Alexandra,2-0,2,0,4,4,2,2,H
1974-03-17,1973,Darlington,Lincoln City,0-3,0,3,4,4,3,-3,A
1974-03-17,1973,Gillingham,Chester,1-0,1,0,4,4,1,1,H
1974-03-17,1973,Hartlepool United,Doncaster Rovers,3-0,3,0,4,4,3,3,H
1974-03-17,1973,Newport County,Barnsley,1-0,1,0,4,4,1,1,H
1974-03-17,1973,Workington,Torquay United,3-1,3,1,4,4,4,2,H
1974-03-18,1973,Brentford,Northampton Town,3-1,3,1,4,4,4,2,H
1974-03-18,1973,Mansfield Town,Exeter City,3-3,3,3,4,4,6,0,D
1974-03-19,1973,Colchester United,Bury,1-1,1,1,4,4,2,0,D
1974-03-19,1973,Rotherham United,Doncaster Rovers,1-2,1,2,4,4,3,-1,A
1974-03-19,1973,Scunthorpe United,Darlington,1-0,1,0,4,4,1,1,H
1974-03-20,1973,Bradford City,Swansea City,3-1,3,1,4,4,4,2,H
1974-03-20,1973,Chester,Peterborough United,2-1,2,1,4,4,3,1,H
1974-03-20,1973,Reading,Barnsley,1-0,1,0,4,4,1,1,H
1974-03-22,1973,Colchester United,Mansfield Town,1-0,1,0,4,4,1,1,H
1974-03-22,1973,Doncaster Rovers,Newport County,2-0,2,0,4,4,2,2,H
1974-03-23,1973,Barnsley,Exeter City,3-0,3,0,4,4,3,3,H
1974-03-23,1973,Brentford,Workington,1-1,1,1,4,4,2,0,D
1974-03-23,1973,Chester,Scunthorpe United,2-0,2,0,4,4,2,2,H
1974-03-23,1973,Crewe Alexandra,Hartlepool United,1-3,1,3,4,4,4,-2,A
1974-03-23,1973,Lincoln City,Swansea City,2-2,2,2,4,4,4,0,D
1974-03-23,1973,Peterborough United,Bury,2-2,2,2,4,4,4,0,D
1974-03-23,1973,Stockport County,Rotherham United,0-1,0,1,4,4,1,-1,A
1974-03-23,1973,Torquay United,Gillingham,0-1,0,1,4,4,1,-1,A
1974-03-24,1973,Northampton Town,Darlington,5-0,5,0,4,4,5,5,H
